STD Report
1 de fevereiro de 2026 - 21 de julho de 2026
Dia,Campanha,Grupo de anúncios,Impr.,Cliques,CTR,Código da moeda,Custo,Conversões
2026-03-09,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,110,3,"2,73%",BRL,"28,67","0,00"
2026-03-09,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,6,2,"33,33%",BRL,"37,06","0,00"
2026-03-10,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,216,16,"7,41%",BRL,"196,20","1,00"
2026-03-10,v4 |✈️| search_taxiaereo | SP,taxiaereo,153,12,"7,84%",BRL,"27,69","2,00"
2026-03-10,v4 | search_institucional | BR,brand,108,17,"15,74%",BRL,"31,27","4,00"
2026-03-10,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,55,5,"9,09%",BRL,"14,97","0,00"
2026-03-10,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,73,2,"2,74%",BRL,"17,90","0,00"
2026-03-10,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,51,2,"3,92%",BRL,"29,02","0,00"
2026-03-11,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,242,9,"3,72%",BRL,"108,78","0,00"
2026-03-11,v4 |✈️| search_taxiaereo | SP,taxiaereo,145,13,"8,97%",BRL,"36,21","4,00"
2026-03-11,v4 | search_institucional | BR,brand,133,16,"12,03%",BRL,"37,31","3,50"
2026-03-11,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,85,10,"11,76%",BRL,"34,64","2,00"
2026-03-11,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,79,4,"5,06%",BRL,"53,14","0,00"
2026-03-11,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,49,3,"6,12%",BRL,"33,62","0,00"
2026-03-12,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,478,30,"6,28%",BRL,"489,01","5,00"
2026-03-12,v4 |✈️| search_taxiaereo | SP,taxiaereo,98,14,"14,29%",BRL,"45,33","4,00"
2026-03-12,v4 | search_institucional | BR,brand,112,18,"16,07%",BRL,"30,25","2,00"
2026-03-12,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,67,8,"11,94%",BRL,"22,04","4,00"
2026-03-12,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,84,2,"2,38%",BRL,"14,00","1,00"
2026-03-12,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,14,2,"14,29%",BRL,"28,16","0,00"
2026-03-13,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,280,14,"5,00%",BRL,"148,92","1,00"
2026-03-13,v4 |✈️| search_taxiaereo | SP,taxiaereo,114,10,"8,77%",BRL,"26,68","1,00"
2026-03-13,v4 | search_institucional | BR,brand,96,15,"15,63%",BRL,"29,17","0,00"
2026-03-13,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,60,8,"13,33%",BRL,"24,51","1,00"
2026-03-13,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,35,2,"5,71%",BRL,"18,74","0,00"
2026-03-13,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,35,2,"5,71%",BRL,"17,00","0,00"
2026-03-14,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,314,18,"5,73%",BRL,"313,71","2,00"
2026-03-14,v4 |✈️| search_taxiaereo | SP,taxiaereo,63,10,"15,87%",BRL,"31,71","2,00"
2026-03-14,v4 | search_institucional | BR,brand,70,11,"15,71%",BRL,"25,26","1,00"
2026-03-14,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,53,9,"16,98%",BRL,"20,98","1,00"
2026-03-14,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,24,5,"20,83%",BRL,"27,74","0,00"
2026-03-14,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,25,1,"4,00%",BRL,"8,36","0,00"
2026-03-15,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,272,14,"5,15%",BRL,"158,33","1,00"
2026-03-15,v4 |✈️| search_taxiaereo | SP,taxiaereo,97,9,"9,28%",BRL,"27,74","3,00"
2026-03-15,v4 | search_institucional | BR,brand,60,10,"16,67%",BRL,"29,50","2,00"
2026-03-15,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,108,13,"12,04%",BRL,"23,44","0,00"
2026-03-15,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,53,2,"3,77%",BRL,"3,31","0,00"
2026-03-15,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,20,1,"5,00%",BRL,"42,77","0,00"
2026-03-16,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,421,34,"8,08%",BRL,"516,58","2,00"
2026-03-16,v4 |✈️| search_taxiaereo | SP,taxiaereo,99,8,"8,08%",BRL,"23,01","1,00"
2026-03-16,v4 | search_institucional | BR,brand,99,15,"15,15%",BRL,"28,98","0,00"
2026-03-16,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,89,14,"15,73%",BRL,"38,04","0,00"
2026-03-16,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,94,7,"7,45%",BRL,"23,49","0,00"
2026-03-16,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,7,2,"28,57%",BRL,"26,37","0,00"
2026-03-17,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,285,12,"4,21%",BRL,"218,54","0,00"
2026-03-17,v4 |✈️| search_taxiaereo | SP,taxiaereo,129,15,"11,63%",BRL,"28,31","0,00"
2026-03-17,v4 | search_institucional | BR,brand,100,18,"18,00%",BRL,"30,01","0,00"
2026-03-17,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,79,9,"11,39%",BRL,"28,23","0,00"
2026-03-17,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,100,2,"2,00%",BRL,"8,75","0,00"
2026-03-17,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,33,2,"6,06%",BRL,"27,68","0,00"
2026-03-18,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,312,28,"8,97%",BRL,"492,63","0,00"
2026-03-18,v4 |✈️| search_taxiaereo | SP,taxiaereo,268,18,"6,72%",BRL,"64,48","0,00"
2026-03-18,v4 | search_institucional | BR,brand,137,14,"10,22%",BRL,"32,12","1,00"
2026-03-18,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,52,15,"28,85%",BRL,"22,86","0,00"
2026-03-18,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,154,10,"6,49%",BRL,"52,79","0,00"
2026-03-18,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,40,1,"2,50%",BRL,"30,94","0,00"
2026-03-19,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,332,17,"5,12%",BRL,"281,01","0,00"
2026-03-19,v4 |✈️| search_taxiaereo | SP,taxiaereo,111,9,"8,11%",BRL,"40,00","0,00"
2026-03-19,v4 | search_institucional | BR,brand,93,8,"8,60%",BRL,"33,26","0,00"
2026-03-19,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,40,14,"35,00%",BRL,"24,39","0,00"
2026-03-19,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,16,2,"12,50%",BRL,"32,19","0,00"
2026-03-19,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,15,1,"6,67%",BRL,"33,42","0,00"
2026-03-20,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,280,19,"6,79%",BRL,"410,16","0,00"
2026-03-20,v4 |✈️| search_taxiaereo | SP,taxiaereo,94,7,"7,45%",BRL,"26,42","0,00"
2026-03-20,v4 | search_institucional | BR,brand,70,10,"14,29%",BRL,"20,60","0,00"
2026-03-20,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,58,12,"20,69%",BRL,"29,47","0,00"
2026-03-20,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,96,3,"3,13%",BRL,"12,10","0,00"
2026-03-20,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,41,1,"2,44%",BRL,"33,21","0,00"
2026-03-21,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,189,25,"13,23%",BRL,"369,75","0,00"
2026-03-21,v4 |✈️| search_taxiaereo | SP,taxiaereo,80,6,"7,50%",BRL,"22,72","0,00"
2026-03-21,v4 | search_institucional | BR,brand,109,13,"11,93%",BRL,"28,07","0,00"
2026-03-21,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,77,17,"22,08%",BRL,"20,78","0,00"
2026-03-21,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,84,5,"5,95%",BRL,"45,26","0,00"
2026-03-21,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,18,3,"16,67%",BRL,"21,74","0,00"
2026-03-22,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,172,15,"8,72%",BRL,"235,06","0,00"
2026-03-22,v4 |✈️| search_taxiaereo | SP,taxiaereo,139,23,"16,55%",BRL,"44,29","0,00"
2026-03-22,v4 | search_institucional | BR,brand,74,7,"9,46%",BRL,"20,15","0,00"
2026-03-22,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,61,12,"19,67%",BRL,"19,54","0,00"
2026-03-22,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,76,1,"1,32%",BRL,"0,91","0,00"
2026-03-22,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,44,1,"2,27%",BRL,"19,41","0,00"
2026-03-23,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,235,15,"6,38%",BRL,"327,16","1,00"
2026-03-23,v4 |✈️| search_taxiaereo | SP,taxiaereo,136,16,"11,76%",BRL,"37,92","0,00"
2026-03-23,v4 | search_institucional | BR,brand,99,13,"13,13%",BRL,"21,41","0,00"
2026-03-23,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,75,11,"14,67%",BRL,"34,02","0,00"
2026-03-23,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,106,4,"3,77%",BRL,"40,40","0,00"
2026-03-23,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,85,2,"2,35%",BRL,"19,17","0,00"
2026-03-24,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,146,9,"6,16%",BRL,"134,27","0,00"
2026-03-24,v4 |✈️| search_taxiaereo | SP,taxiaereo,132,10,"7,58%",BRL,"21,15","0,00"
2026-03-24,v4 | search_institucional | BR,brand,112,11,"9,82%",BRL,"10,13","0,00"
2026-03-24,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,60,18,"30,00%",BRL,"27,91","0,00"
2026-03-24,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,129,4,"3,10%",BRL,"22,73","0,00"
2026-03-24,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,121,6,"4,96%",BRL,"50,39","0,00"
2026-03-25,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,102,6,"5,88%",BRL,"66,76","0,00"
2026-03-25,v4 |✈️| search_taxiaereo | SP,taxiaereo,84,7,"8,33%",BRL,"14,05","0,00"
2026-03-25,v4 | search_institucional | BR,brand,57,7,"12,28%",BRL,"9,90","0,00"
2026-03-25,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,53,6,"11,32%",BRL,"14,86","0,00"
2026-03-25,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,118,5,"4,24%",BRL,"28,62","0,00"
2026-03-25,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,88,3,"3,41%",BRL,"29,86","0,00"
2026-03-26,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,136,7,"5,15%",BRL,"95,89","0,00"
2026-03-26,v4 |✈️| search_taxiaereo | SP,taxiaereo,228,18,"7,89%",BRL,"48,80","0,00"
2026-03-26,v4 | search_institucional | BR,brand,106,7,"6,60%",BRL,"7,24","0,00"
2026-03-26,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,57,12,"21,05%",BRL,"17,98","0,00"
2026-03-26,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,10,3,"30,00%",BRL,"40,44","0,00"
2026-03-26,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,43,2,"4,65%",BRL,"10,89","0,00"
2026-03-27,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,134,7,"5,22%",BRL,"56,47","0,00"
2026-03-27,v4 |✈️| search_taxiaereo | SP,taxiaereo,147,17,"11,56%",BRL,"51,92","0,00"
2026-03-27,v4 | search_institucional | BR,brand,44,4,"9,09%",BRL,"2,15","0,00"
2026-03-27,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,33,3,"9,09%",BRL,"5,73","0,00"
2026-03-27,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,28,3,"10,71%",BRL,"13,78","0,00"
2026-03-27,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,52,4,"7,69%",BRL,"39,81","0,00"
2026-03-28,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,58,2,"3,45%",BRL,"2,22","0,00"
2026-03-28,v4 |✈️| search_taxiaereo | SP,taxiaereo,100,8,"8,00%",BRL,"22,90","0,00"
2026-03-28,v4 | search_institucional | BR,brand,5,2,"40,00%",BRL,"2,16","0,00"
2026-03-28,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,24,5,"20,83%",BRL,"2,52","0,00"
2026-03-28,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,21,1,"4,76%",BRL,"7,39","0,00"
2026-03-28,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,35,0,"0,00%",BRL,"0,00","0,00"
2026-03-29,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,30,0,"0,00%",BRL,"0,00","0,00"
2026-03-29,v4 |✈️| search_taxiaereo | SP,taxiaereo,105,3,"2,86%",BRL,"4,51","0,00"
2026-03-29,v4 | search_institucional | BR,brand,19,0,"0,00%",BRL,"0,00","0,00"
2026-03-29,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,8,2,"25,00%",BRL,"1,10","0,00"
2026-03-29,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,23,1,"4,35%",BRL,"1,01","0,00"
2026-03-29,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,74,3,"4,05%",BRL,"23,50","0,00"
2026-03-30,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,57,2,"3,51%",BRL,"1,85","0,00"
2026-03-30,v4 |✈️| search_taxiaereo | SP,taxiaereo,163,17,"10,43%",BRL,"40,71","0,00"
2026-03-30,v4 | search_institucional | BR,brand,22,1,"4,55%",BRL,"0,11","0,00"
2026-03-30,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,14,4,"28,57%",BRL,"3,34","0,00"
2026-03-30,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,38,2,"5,26%",BRL,"2,50","0,00"
2026-03-30,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,32,3,"9,38%",BRL,"59,48","0,00"
2026-03-31,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,62,2,"3,23%",BRL,"16,17","0,00"
2026-03-31,v4 |✈️| search_taxiaereo | SP,taxiaereo,126,13,"10,32%",BRL,"49,90","0,00"
2026-03-31,v4 | search_institucional | BR,brand,11,3,"27,27%",BRL,"0,75","0,00"
2026-03-31,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,8,0,"0,00%",BRL,"0,00","0,00"
2026-03-31,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,60,1,"1,67%",BRL,"0,79","0,00"
2026-03-31,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,49,2,"4,08%",BRL,"27,43","0,00"
2026-04-01,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,37,1,"2,70%",BRL,"4,54","0,00"
2026-04-01,v4 |✈️| search_taxiaereo | SP,taxiaereo,105,10,"9,52%",BRL,"42,50","0,00"
2026-04-01,v4 | search_institucional | BR,brand,17,2,"11,76%",BRL,"2,32","0,00"
2026-04-01,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,7,1,"14,29%",BRL,"0,91","0,00"
2026-04-01,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,81,7,"8,64%",BRL,"41,89","0,00"
2026-04-01,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,22,2,"9,09%",BRL,"43,61","0,00"
2026-04-02,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,48,1,"2,08%",BRL,"15,01","0,00"
2026-04-02,v4 |✈️| search_taxiaereo | SP,taxiaereo,145,13,"8,97%",BRL,"31,55","0,00"
2026-04-02,v4 | search_institucional | BR,brand,19,3,"15,79%",BRL,"1,03","0,00"
2026-04-02,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,8,1,"12,50%",BRL,"2,02","0,00"
2026-04-02,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,110,4,"3,64%",BRL,"17,01","0,00"
2026-04-02,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,58,2,"3,45%",BRL,"11,58","0,00"
2026-04-03,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,40,3,"7,50%",BRL,"12,71","0,00"
2026-04-03,v4 |✈️| search_taxiaereo | SP,taxiaereo,98,14,"14,29%",BRL,"41,02","0,00"
2026-04-03,v4 | search_institucional | BR,brand,5,0,"0,00%",BRL,"0,00","0,00"
2026-04-03,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,9,0,"0,00%",BRL,"0,00","0,00"
2026-04-03,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,78,4,"5,13%",BRL,"18,09","0,00"
2026-04-03,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,6,1,"16,67%",BRL,"36,80","0,00"
2026-04-04,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,14,2,"14,29%",BRL,"3,64","0,00"
2026-04-04,v4 |✈️| search_taxiaereo | SP,taxiaereo,109,7,"6,42%",BRL,"11,23","0,00"
2026-04-04,v4 | search_institucional | BR,brand,19,3,"15,79%",BRL,"2,03","0,00"
2026-04-04,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,9,1,"11,11%",BRL,"0,80","0,00"
2026-04-04,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,68,6,"8,82%",BRL,"23,90","0,00"
2026-04-04,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,50,6,"12,00%",BRL,"42,00","0,00"
2026-04-05,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,22,1,"4,55%",BRL,"3,99","0,00"
2026-04-05,v4 |✈️| search_taxiaereo | SP,taxiaereo,29,1,"3,45%",BRL,"0,58","0,00"
2026-04-05,v4 | search_institucional | BR,brand,5,1,"20,00%",BRL,"0,48","0,00"
2026-04-05,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,13,1,"7,69%",BRL,"0,58","0,00"
2026-04-05,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,69,3,"4,35%",BRL,"7,76","0,00"
2026-04-05,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,35,3,"8,57%",BRL,"7,67","0,00"
2026-04-06,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,28,0,"0,00%",BRL,"0,00","0,00"
2026-04-06,v4 |✈️| search_taxiaereo | SP,taxiaereo,15,2,"13,33%",BRL,"0,90","0,00"
2026-04-06,v4 | search_institucional | BR,brand,7,1,"14,29%",BRL,"0,02","0,00"
2026-04-06,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,9,2,"22,22%",BRL,"0,53","0,00"
2026-04-06,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,122,13,"10,66%",BRL,"32,82","0,00"
2026-04-06,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,36,5,"13,89%",BRL,"42,37","0,00"
2026-04-07,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,18,1,"5,56%",BRL,"0,71","0,00"
2026-04-07,v4 |✈️| search_taxiaereo | SP,taxiaereo,13,0,"0,00%",BRL,"0,00","0,00"
2026-04-07,v4 | search_institucional | BR,brand,11,0,"0,00%",BRL,"0,00","0,00"
2026-04-07,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,4,0,"0,00%",BRL,"0,00","0,00"
2026-04-07,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,82,11,"13,41%",BRL,"48,05","0,00"
2026-04-07,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,56,2,"3,57%",BRL,"6,78","0,00"
2026-04-08,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,20,0,"0,00%",BRL,"0,00","0,00"
2026-04-08,v4 |✈️| search_taxiaereo | SP,taxiaereo,3,0,"0,00%",BRL,"0,00","0,00"
2026-04-08,v4 | search_institucional | BR,brand,7,1,"14,29%",BRL,"0,07","0,00"
2026-04-08,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,79,8,"10,13%",BRL,"35,52","0,00"
2026-04-08,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,41,6,"14,63%",BRL,"35,40","0,00"
2026-04-09,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,16,0,"0,00%",BRL,"0,00","0,00"
2026-04-09,v4 |✈️| search_taxiaereo | SP,taxiaereo,2,0,"0,00%",BRL,"0,00","0,00"
2026-04-09,v4 | search_institucional | BR,brand,16,2,"12,50%",BRL,"0,15","0,00"
2026-04-09,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,44,4,"9,09%",BRL,"33,73","0,00"
2026-04-09,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,68,9,"13,24%",BRL,"59,79","0,00"
2026-04-10,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,21,0,"0,00%",BRL,"0,00","0,00"
2026-04-10,v4 |✈️| search_taxiaereo | SP,taxiaereo,2,0,"0,00%",BRL,"0,00","0,00"
2026-04-10,v4 | search_institucional | BR,brand,14,4,"28,57%",BRL,"1,64","0,00"
2026-04-10,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,11,5,"45,45%",BRL,"14,26","0,00"
2026-04-10,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,65,3,"4,62%",BRL,"15,73","0,00"
2026-04-11,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,19,1,"5,26%",BRL,"0,64","0,00"
2026-04-11,v4 |✈️| search_taxiaereo | SP,taxiaereo,1,0,"0,00%",BRL,"0,00","0,00"
2026-04-11,v4 | search_institucional | BR,brand,7,2,"28,57%",BRL,"0,52","0,00"
2026-04-11,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,54,2,"3,70%",BRL,"4,49","0,00"
2026-04-11,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,43,3,"6,98%",BRL,"4,53","0,00"
2026-04-12,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,4,0,"0,00%",BRL,"0,00","0,00"
2026-04-12,v4 | search_institucional | BR,brand,4,0,"0,00%",BRL,"0,00","0,00"
2026-04-12,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,54,4,"7,41%",BRL,"3,67","0,00"
2026-04-12,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,50,7,"14,00%",BRL,"42,22","0,00"
2026-04-13,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,11,0,"0,00%",BRL,"0,00","0,00"
2026-04-13,v4 |✈️| search_taxiaereo | SP,taxiaereo,3,0,"0,00%",BRL,"0,00","0,00"
2026-04-13,v4 | search_institucional | BR,brand,16,3,"18,75%",BRL,"0,60","0,00"
2026-04-13,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,103,7,"6,80%",BRL,"26,55","0,00"
2026-04-13,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,109,6,"5,50%",BRL,"37,78","0,00"
2026-04-14,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,3,1,"33,33%",BRL,"1,74","0,00"
2026-04-14,v4 |✈️| search_taxiaereo | SP,taxiaereo,1,0,"0,00%",BRL,"0,00","0,00"
2026-04-14,v4 | search_institucional | BR,brand,9,0,"0,00%",BRL,"0,00","0,00"
2026-04-14,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,14,2,"14,29%",BRL,"2,07","0,00"
2026-04-14,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,143,16,"11,19%",BRL,"53,78","1,00"
2026-04-14,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,103,9,"8,74%",BRL,"49,37","0,00"
2026-04-15,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,15,0,"0,00%",BRL,"0,00","0,00"
2026-04-15,v4 |✈️| search_taxiaereo | SP,taxiaereo,61,5,"8,20%",BRL,"10,75","0,00"
2026-04-15,v4 | search_institucional | BR,brand,66,8,"12,12%",BRL,"9,05","0,00"
2026-04-15,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,200,27,"13,50%",BRL,"40,89","0,00"
2026-04-15,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,23,4,"17,39%",BRL,"9,12","0,00"
2026-04-15,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,31,2,"6,45%",BRL,"12,26","0,00"
2026-04-16,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,312,16,"5,13%",BRL,"75,42","0,00"
2026-04-16,v4 |✈️| search_taxiaereo | SP,taxiaereo,83,14,"16,87%",BRL,"33,42","0,00"
2026-04-16,v4 | search_institucional | BR,brand,65,7,"10,77%",BRL,"9,97","0,00"
