Dia,"Nome da campanha","Nome do conjunto de anúncios","Nome do anúncio","Nome da Página","Status de veiculação","Nível de veiculação",Alcance,Impressões,Frequência,"Configuração de atribuição","Tipo de resultado",Resultados,"Valor usado (BRL)","Custo por resultado",Início,Término,"Cliques no link","CPM (custo por 1.000 impressões)","Início dos relatórios","Encerramento dos relatórios"
2026-02-16,"CARNAVAL DE OFERTAS V1 - CENTRO Campanha","CARNAVAL DE OFERTAS V1 - CENTRO Conjunto de anúncios","CARNAVAL DE OFERTAS V1 - CENTRO","Casa & Cia Centro",not_delivering,ad,4115,6379,1.55018226,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",6,48.17,8.02833333,2026-02-14,2026-02-21,23,7.55134034,2026-02-16,2026-02-16
2026-02-15,"CARNAVAL DE OFERTAS V1 - PREMIUM Campanha","CARNAVAL DE OFERTAS V1 - PREMIUM Conjunto de anúncios","CARNAVAL DE OFERTAS V1 - PREMIUM","Casa e Cia",not_delivering,ad,2828,3952,1.39745403,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",5,39.19,7.838,2026-02-14,2026-02-21,14,9.91649798,2026-02-15,2026-02-15
2026-02-15,"CARNAVAL DE OFERTAS V1 - CENTRO Campanha","CARNAVAL DE OFERTAS V1 - CENTRO Conjunto de anúncios","CARNAVAL DE OFERTAS V1 - CENTRO","Casa & Cia Centro",not_delivering,ad,2509,3459,1.37863691,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,34.9,17.45,2026-02-14,2026-02-21,17,10.08962128,2026-02-15,2026-02-15
2026-02-15,"LENÇOL BORDADO 300 FIOS - CENTRO Campanha","LENÇOL BORDADO 300 FIOS - CENTRO Conjunto de anúncios","LENÇOL BORDADO 300 FIOS - CENTRO","Casa & Cia Centro",not_delivering,ad,2788,3473,1.24569584,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,41.91,20.955,2026-02-10,2026-02-16,10,12.06737691,2026-02-15,2026-02-15
2026-02-15,"LENÇOL BORDADO 300 FIOS - PREMIUM Campanha","LENÇOL BORDADO 300 FIOS - PREMIUM Conjunto de anúncios","LENÇOL BORDADO 300 FIOS - PREMIUM","Casa e Cia",not_delivering,ad,2656,3406,1.28237952,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,38.69,19.345,2026-02-10,2026-02-16,10,11.35936583,2026-02-15,2026-02-15
2026-02-14,"LENÇOL BORDADO 300 FIOS - CENTRO Campanha","LENÇOL BORDADO 300 FIOS - CENTRO Conjunto de anúncios","LENÇOL BORDADO 300 FIOS - CENTRO","Casa & Cia Centro",not_delivering,ad,2443,3016,1.23454769,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,50.14,25.07,2026-02-10,2026-02-16,15,16.62466844,2026-02-14,2026-02-14
2026-02-14,"LENÇOL BORDADO 300 FIOS - PREMIUM Campanha","LENÇOL BORDADO 300 FIOS - PREMIUM Conjunto de anúncios","LENÇOL BORDADO 300 FIOS - PREMIUM","Casa e Cia",not_delivering,ad,3843,5083,1.32266458,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",6,62.96,10.49333333,2026-02-10,2026-02-16,22,12.38638599,2026-02-14,2026-02-14
2026-02-14,"CARNAVAL DE OFERTAS V1 - PREMIUM Campanha","CARNAVAL DE OFERTAS V1 - PREMIUM Conjunto de anúncios","CARNAVAL DE OFERTAS V1 - PREMIUM","Casa e Cia",not_delivering,ad,1141,1467,1.28571429,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,11.85,11.85,2026-02-14,2026-02-21,6,8.07770961,2026-02-14,2026-02-14
2026-02-14,"CARNAVAL DE OFERTAS V1 - CENTRO Campanha","CARNAVAL DE OFERTAS V1 - CENTRO Conjunto de anúncios","CARNAVAL DE OFERTAS V1 - CENTRO","Casa & Cia Centro",not_delivering,ad,1412,1617,1.14518414,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,11.65,5.825,2026-02-14,2026-02-21,7,7.20470006,2026-02-14,2026-02-14
2026-02-13,"LENÇOL BORDADO 300 FIOS - CENTRO Campanha","LENÇOL BORDADO 300 FIOS - CENTRO Conjunto de anúncios","LENÇOL BORDADO 300 FIOS - CENTRO","Casa & Cia Centro",not_delivering,ad,2018,2713,1.3444004,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",7,48.41,6.91571429,2026-02-10,2026-02-16,17,17.84371544,2026-02-13,2026-02-13
2026-02-13,"LENÇOL BORDADO 300 FIOS - PREMIUM Campanha","LENÇOL BORDADO 300 FIOS - PREMIUM Conjunto de anúncios","LENÇOL BORDADO 300 FIOS - PREMIUM","Casa e Cia",not_delivering,ad,3048,4116,1.3503937,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",7,47.49,6.78428571,2026-02-10,2026-02-16,18,11.53790087,2026-02-13,2026-02-13
2026-02-12,"LENÇOL BORDADO 300 FIOS - CENTRO Campanha","LENÇOL BORDADO 300 FIOS - CENTRO Conjunto de anúncios","LENÇOL BORDADO 300 FIOS - CENTRO","Casa & Cia Centro",not_delivering,ad,1159,1596,1.37704918,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,31.8,15.9,2026-02-10,2026-02-16,12,19.92481203,2026-02-12,2026-02-12
2026-02-12,"LENÇOL BORDADO 300 FIOS - PREMIUM Campanha","LENÇOL BORDADO 300 FIOS - PREMIUM Conjunto de anúncios","LENÇOL BORDADO 300 FIOS - PREMIUM","Casa e Cia",not_delivering,ad,1345,1801,1.33903346,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,21.25,10.625,2026-02-10,2026-02-16,5,11.79900056,2026-02-12,2026-02-12
2026-02-11,"LENÇOL BORDADO 300 FIOS - PREMIUM Campanha","LENÇOL BORDADO 300 FIOS - PREMIUM Conjunto de anúncios","LENÇOL BORDADO 300 FIOS - PREMIUM","Casa e Cia",not_delivering,ad,3040,3910,1.28618421,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",6,55.77,9.295,2026-02-10,2026-02-16,16,14.26342711,2026-02-11,2026-02-11
2026-02-11,"LENÇOL BORDADO 300 FIOS - CENTRO Campanha","LENÇOL BORDADO 300 FIOS - CENTRO Conjunto de anúncios","LENÇOL BORDADO 300 FIOS - CENTRO","Casa & Cia Centro",not_delivering,ad,2524,3048,1.20760697,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,60.47,30.235,2026-02-10,2026-02-16,17,19.83923885,2026-02-11,2026-02-11
2026-02-10,"LENÇOL BORDADO 300 FIOS - CENTRO Campanha","LENÇOL BORDADO 300 FIOS - CENTRO Conjunto de anúncios","LENÇOL BORDADO 300 FIOS - CENTRO","Casa & Cia Centro",not_delivering,ad,1076,1152,1.07063197,"Clique de 7 dias ou visualização de 1 dia",,,15.69,,2026-02-10,2026-02-16,7,13.61979167,2026-02-10,2026-02-10
2026-02-10,"LENÇOL BORDADO 300 FIOS - PREMIUM Campanha","LENÇOL BORDADO 300 FIOS - PREMIUM Conjunto de anúncios","LENÇOL BORDADO 300 FIOS - PREMIUM","Casa e Cia",not_delivering,ad,1328,1458,1.09789157,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,18.72,18.72,2026-02-10,2026-02-16,9,12.83950617,2026-02-10,2026-02-10
2026-02-07,"FINAL DE SEMANA LIVRE DE IMPOSTOS - CENTRO Campanha","FINAL DE SEMANA LIVRE DE IMPOSTOS - CENTRO Conjunto de anúncios","FINAL DE SEMANA LIVRE DE IMPOSTOS - CENTRO","Casa & Cia Centro",not_delivering,ad,2033,2696,1.32611904,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,37.08,37.08,2026-02-05,2026-02-07,13,13.7537092,2026-02-07,2026-02-07
2026-02-07,"FINAL DE SEMANA LIVRE DE IMPOSTOS - PREMIUM Campanha","FINAL DE SEMANA LIVRE DE IMPOSTOS - PREMIUM Conjunto de anúncios","FINAL DE SEMANA LIVRE DE IMPOSTOS - PREMIUM","Casa e Cia",not_delivering,ad,1887,2569,1.36142024,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,38.91,19.455,2026-02-05,2026-02-07,5,15.1459712,2026-02-07,2026-02-07
2026-02-07,"FINAL DE SEMANA LIVRE DE IMPOSTOS - PREMIUM Campanha","FINAL DE SEMANA LIVRE DE IMPOSTOS - PREMIUM Conjunto de anúncios","FINAL DE SEMANA LIVRE DE IMPOSTOS - PREMIUM","Casa e Cia",not_delivering,ad,1902,2303,1.2108307,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,41.02,20.51,2026-02-05,2026-02-07,9,17.81155015,2026-02-07,2026-02-07
2026-02-07,"FINAL DE SEMANA LIVRE DE IMPOSTOS - CENTRO Campanha","FINAL DE SEMANA LIVRE DE IMPOSTOS - CENTRO Conjunto de anúncios","FINAL DE SEMANA LIVRE DE IMPOSTOS - CENTRO","Casa & Cia Centro",not_delivering,ad,2605,3414,1.31055662,"Clique de 7 dias ou visualização de 1 dia",,,37.74,,2026-02-05,2026-02-07,6,11.05448155,2026-02-07,2026-02-07
2026-02-07,"FINAL DE SEMANA LIVRE DE IMPOSTOS - CENTRO Campanha","FINAL DE SEMANA LIVRE DE IMPOSTOS - CENTRO Conjunto de anúncios","FINAL DE SEMANA LIVRE DE IMPOSTOS - CENTRO","Casa & Cia Centro",not_delivering,ad,3970,6458,1.62670025,"Clique de 7 dias ou visualização de 1 dia",,,37.65,,2026-02-05,2026-02-07,18,5.82997832,2026-02-07,2026-02-07
2026-02-07,"FINAL DE SEMANA LIVRE DE IMPOSTOS - PREMIUM Campanha","FINAL DE SEMANA LIVRE DE IMPOSTOS - PREMIUM Conjunto de anúncios","FINAL DE SEMANA LIVRE DE IMPOSTOS - PREMIUM","Casa e Cia",not_delivering,ad,1652,2252,1.36319613,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",3,44.06,14.68666667,2026-02-05,2026-02-07,12,19.56483126,2026-02-07,2026-02-07
2026-02-06,"FINAL DE SEMANA LIVRE DE IMPOSTOS - CENTRO Campanha","FINAL DE SEMANA LIVRE DE IMPOSTOS - CENTRO Conjunto de anúncios","FINAL DE SEMANA LIVRE DE IMPOSTOS - CENTRO","Casa & Cia Centro",not_delivering,ad,2311,3140,1.35871917,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,43.51,43.51,2026-02-05,2026-02-07,7,13.8566879,2026-02-06,2026-02-06
2026-02-06,"FINAL DE SEMANA LIVRE DE IMPOSTOS - PREMIUM Campanha","FINAL DE SEMANA LIVRE DE IMPOSTOS - PREMIUM Conjunto de anúncios","FINAL DE SEMANA LIVRE DE IMPOSTOS - PREMIUM","Casa e Cia",not_delivering,ad,1472,2027,1.37703804,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,39.02,39.02,2026-02-05,2026-02-07,6,19.25012333,2026-02-06,2026-02-06
2026-02-06,"FINAL DE SEMANA LIVRE DE IMPOSTOS - CENTRO Campanha","FINAL DE SEMANA LIVRE DE IMPOSTOS - CENTRO Conjunto de anúncios","FINAL DE SEMANA LIVRE DE IMPOSTOS - CENTRO","Casa & Cia Centro",not_delivering,ad,2214,3037,1.37172538,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,45.59,22.795,2026-02-05,2026-02-07,12,15.01152453,2026-02-06,2026-02-06
2026-02-06,"FINAL DE SEMANA LIVRE DE IMPOSTOS - PREMIUM Campanha","FINAL DE SEMANA LIVRE DE IMPOSTOS - PREMIUM Conjunto de anúncios","FINAL DE SEMANA LIVRE DE IMPOSTOS - PREMIUM","Casa e Cia",not_delivering,ad,2040,2434,1.19313725,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",6,37.26,6.21,2026-02-05,2026-02-07,11,15.30813476,2026-02-06,2026-02-06
2026-02-06,"FINAL DE SEMANA LIVRE DE IMPOSTOS - PREMIUM Campanha","FINAL DE SEMANA LIVRE DE IMPOSTOS - PREMIUM Conjunto de anúncios","FINAL DE SEMANA LIVRE DE IMPOSTOS - PREMIUM","Casa e Cia",not_delivering,ad,1582,2229,1.40897598,"Clique de 7 dias ou visualização de 1 dia",,,41.02,,2026-02-05,2026-02-07,7,18.40287124,2026-02-06,2026-02-06
2026-02-06,"FINAL DE SEMANA LIVRE DE IMPOSTOS - CENTRO Campanha","FINAL DE SEMANA LIVRE DE IMPOSTOS - CENTRO Conjunto de anúncios","FINAL DE SEMANA LIVRE DE IMPOSTOS - CENTRO","Casa & Cia Centro",not_delivering,ad,1833,2475,1.3502455,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,42.73,42.73,2026-02-05,2026-02-07,2,17.26464646,2026-02-06,2026-02-06
2026-02-05,"FINAL DE SEMANA LIVRE DE IMPOSTOS - CENTRO Campanha","FINAL DE SEMANA LIVRE DE IMPOSTOS - CENTRO Conjunto de anúncios","FINAL DE SEMANA LIVRE DE IMPOSTOS - CENTRO","Casa & Cia Centro",not_delivering,ad,1450,1860,1.28275862,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,34.87,17.435,2026-02-05,2026-02-07,13,18.74731183,2026-02-05,2026-02-05
2026-02-05,"FINAL DE SEMANA LIVRE DE IMPOSTOS - PREMIUM Campanha","FINAL DE SEMANA LIVRE DE IMPOSTOS - PREMIUM Conjunto de anúncios","FINAL DE SEMANA LIVRE DE IMPOSTOS - PREMIUM","Casa e Cia",not_delivering,ad,1737,2302,1.32527346,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,32.52,32.52,2026-02-05,2026-02-07,6,14.12684622,2026-02-05,2026-02-05
2026-02-05,"FINAL DE SEMANA LIVRE DE IMPOSTOS - PREMIUM Campanha","FINAL DE SEMANA LIVRE DE IMPOSTOS - PREMIUM Conjunto de anúncios","FINAL DE SEMANA LIVRE DE IMPOSTOS - PREMIUM","Casa e Cia",not_delivering,ad,2327,2796,1.20154706,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",3,33.66,11.22,2026-02-05,2026-02-07,11,12.03862661,2026-02-05,2026-02-05
2026-02-05,"FINAL DE SEMANA LIVRE DE IMPOSTOS - CENTRO Campanha","FINAL DE SEMANA LIVRE DE IMPOSTOS - CENTRO Conjunto de anúncios","FINAL DE SEMANA LIVRE DE IMPOSTOS - CENTRO","Casa & Cia Centro",not_delivering,ad,1288,1617,1.25543478,"Clique de 7 dias ou visualização de 1 dia",,,30.63,,2026-02-05,2026-02-07,3,18.94248609,2026-02-05,2026-02-05
2026-02-05,"FINAL DE SEMANA LIVRE DE IMPOSTOS - CENTRO Campanha","FINAL DE SEMANA LIVRE DE IMPOSTOS - CENTRO Conjunto de anúncios","FINAL DE SEMANA LIVRE DE IMPOSTOS - CENTRO","Casa & Cia Centro",not_delivering,ad,2126,2548,1.19849483,"Clique de 7 dias ou visualização de 1 dia",,,31.65,,2026-02-05,2026-02-07,10,12.42150706,2026-02-05,2026-02-05
2026-02-05,"FINAL DE SEMANA LIVRE DE IMPOSTOS - PREMIUM Campanha","FINAL DE SEMANA LIVRE DE IMPOSTOS - PREMIUM Conjunto de anúncios","FINAL DE SEMANA LIVRE DE IMPOSTOS - PREMIUM","Casa e Cia",not_delivering,ad,1514,1968,1.2998679,"Clique de 7 dias ou visualização de 1 dia",,,29.22,,2026-02-05,2026-02-07,4,14.84756098,2026-02-05,2026-02-05
2026-02-04,"1000 FIOS APPEL - CENTRO Campanha","1000 FIOS APPEL - CENTRO Conjunto de anúncios","1000 FIOS APPEL - CENTRO","Casa & Cia Centro",not_delivering,ad,2200,2589,1.17681818,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",14,87.21,6.22928571,2026-01-31,2026-02-07,23,33.68482039,2026-02-04,2026-02-04
2026-02-04,"1000 FIOS APPEL - PREMIUM Campanha","BUDDEMEYER - PREMIUM Conjunto de anúncios","1000 FIOS - PREMIUM","Casa e Cia",not_delivering,ad,3507,4025,1.14770459,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",32,84.53,2.6415625,2026-01-31,2026-02-07,59,21.00124224,2026-02-04,2026-02-04
2026-02-03,"1000 FIOS APPEL - PREMIUM Campanha","BUDDEMEYER - PREMIUM Conjunto de anúncios","1000 FIOS - PREMIUM","Casa e Cia",not_delivering,ad,8464,9429,1.11401229,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",30,125.23,4.17433333,2026-01-31,2026-02-07,79,13.281366,2026-02-03,2026-02-03
2026-02-03,"1000 FIOS APPEL - CENTRO Campanha","1000 FIOS APPEL - CENTRO Conjunto de anúncios","1000 FIOS APPEL - CENTRO","Casa & Cia Centro",not_delivering,ad,5756,6222,1.080959,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",24,133.52,5.56333333,2026-01-31,2026-02-07,50,21.45933783,2026-02-03,2026-02-03
2026-02-01,"1000 FIOS APPEL - CENTRO Campanha","1000 FIOS APPEL - CENTRO Conjunto de anúncios","1000 FIOS APPEL - CENTRO","Casa & Cia Centro",not_delivering,ad,1418,1862,1.31311707,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",10,67.28,6.728,2026-01-31,2026-02-07,18,36.13319012,2026-02-01,2026-02-01
2026-02-01,"1000 FIOS APPEL - PREMIUM Campanha","BUDDEMEYER - PREMIUM Conjunto de anúncios","1000 FIOS - PREMIUM","Casa e Cia",not_delivering,ad,4661,5596,1.20060073,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",39,72.72,1.86461538,2026-01-31,2026-02-07,73,12.99499643,2026-02-01,2026-02-01
