Dia,"Nome da campanha","Nome do conjunto de anúncios","Nome do anúncio","Nome da Página","Status de veiculação","Nível de veiculação",Alcance,Impressões,Frequência,"Configuração de atribuição","Tipo de resultado",Resultados,"Valor usado (BRL)","Custo por resultado",Início,Término,"Cliques no link","CPM (custo por 1.000 impressões)","Início dos relatórios","Encerramento dos relatórios"
2026-04-29,"PM | ABO | ENGAJ | VALIDADOS | 14.04 | EXPRESS  - 211",SEMELHANTE,"ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,525,585,1.11428571,"Clique de 7 dias ou visualização de 1 dia",,,8.35,,2026-04-14,Contínuo,1,14.27350427,2026-04-29,2026-04-29
2026-04-29,"PM | ABO | ENGAJ | TEST - PUB | 25.04","SEMELHANTE — Cópia — Cópia","ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,599,685,1.14357262,"Clique de 7 dias ou visualização de 1 dia",,,10.14,,2026-04-25,Contínuo,2,14.80291971,2026-04-29,2026-04-29
2026-04-29,"PM | ABO | ENGAJ | VALIDADOS | 14.04 |  711","SEMELHANTE seguidores","ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,873,1145,1.3115693,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,17.57,17.57,2026-04-14,Contínuo,3,15.34497817,2026-04-29,2026-04-29
2026-04-29,"PM | ABO | ENGAJ | VALIDADOS | 14.04 | EXPRESS  - 211",SEMELHANTE,"ADS 005 — Cópia","Casa & Cia Centro",not_delivering,ad,12,12,1,"Clique de 7 dias ou visualização de 1 dia",,,0.23,,2026-04-14,Contínuo,,19.16666667,2026-04-29,2026-04-29
2026-04-29,"PM | ABO | ENGAJ | TEST.PUB | 24.04","Semelhante (2% to 3%) - SEGUIDORES","ADS 011","Casa & Cia Centro",not_delivering,ad,751,964,1.28362184,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,14.64,14.64,2026-04-24,Contínuo,4,15.18672199,2026-04-29,2026-04-29
2026-04-29,"PM | ABO | ENGAJ | TEST - PUB | 25.04","SEMELHANTE — Cópia","ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,471,521,1.10615711,"Clique de 7 dias ou visualização de 1 dia",,,7.73,,2026-04-25,Contínuo,3,14.83685221,2026-04-29,2026-04-29
2026-04-29,"PM | ABO | ENGAJ | VALIDADOS | 14.04 | EXPRESS  - 711",SEMELHANTE,"ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,667,703,1.05397301,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,11.15,11.15,2026-04-14,Contínuo,7,15.86059744,2026-04-29,2026-04-29
2026-04-29,"PM | ABO | ENGAJ | TEST.PUB | 24.04","Semelhante (2% to 3%) - ENVIARAM MENSAGEM 30D","ADS 011","Casa & Cia Centro",not_delivering,ad,448,470,1.04910714,"Clique de 7 dias ou visualização de 1 dia",,,6.08,,2026-04-24,Contínuo,2,12.93617021,2026-04-29,2026-04-29
2026-04-29,"PM | ABO | ENGAJ | TEST - PUB | 25.04","SEMELHANTE — Cópia — Cópia","ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,312,353,1.13141026,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,7.49,7.49,2026-04-25,Contínuo,1,21.21813031,2026-04-29,2026-04-29
2026-04-29,"PM | ABO | TRAFEGO | 16.04","ABERTO - CXS","ADS 002","Casa & Cia Centro",not_delivering,ad,1134,1241,1.09435626,"Clique de 1 dia","Visitas ao perfil do Instagram",16,8.56,0.535,2026-04-16,Contínuo,16,6.89766317,2026-04-29,2026-04-29
2026-04-29,"PM | ABO | ENGAJ | TEST - PUB | 25.04","SEMELHANTE — Cópia — Cópia","ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,484,537,1.10950413,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,10.61,10.61,2026-04-25,Contínuo,5,19.75791434,2026-04-29,2026-04-29
2026-04-29,"PM | ABO | TRAFEGO | 16.04","ABERTO - CXS","ADS 001","Casa & Cia Centro",not_delivering,ad,270,277,1.02592593,"Clique de 1 dia","Visitas ao perfil do Instagram",8,3.13,0.39125,2026-04-16,Contínuo,7,11.29963899,2026-04-29,2026-04-29
2026-04-29,"PM | CBO | ENGAJ | 25.04","Semelhante (2% to 3%) - SEGUIDORES — Cópia","ADS 011","Casa & Cia Centro",not_delivering,ad,738,876,1.18699187,"Clique de 7 dias ou visualização de 1 dia",,,13.78,,2026-04-25,Contínuo,1,15.73059361,2026-04-29,2026-04-29
2026-04-28,"PM | ABO | ENGAJ | VALIDADOS | 14.04 | EXPRESS  - 211",SEMELHANTE,"ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,828,924,1.11594203,"Clique de 7 dias ou visualização de 1 dia",,,12.42,,2026-04-14,Contínuo,3,13.44155844,2026-04-28,2026-04-28
2026-04-28,"PM | ABO | ENGAJ | TEST - PUB | 25.04","SEMELHANTE — Cópia","ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,773,884,1.14359638,"Clique de 7 dias ou visualização de 1 dia",,,12.61,,2026-04-25,Contínuo,2,14.26470588,2026-04-28,2026-04-28
2026-04-28,"PM | ABO | ENGAJ | TEST - PUB | 25.04","SEMELHANTE — Cópia — Cópia","ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,595,730,1.22689076,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",3,12.52,4.17333333,2026-04-25,Contínuo,7,17.15068493,2026-04-28,2026-04-28
2026-04-28,"PM | ABO | ENGAJ | VALIDADOS | 14.04 |  711","SEMELHANTE seguidores","ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,852,1022,1.19953052,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",5,20.94,4.188,2026-04-14,Contínuo,8,20.48923679,2026-04-28,2026-04-28
2026-04-28,"PM | ABO | ENGAJ | VALIDADOS | 14.04 | EXPRESS  - 211",SEMELHANTE,"ADS 005 — Cópia","Casa & Cia Centro",not_delivering,ad,3,3,1,"Clique de 7 dias ou visualização de 1 dia",,,0.03,,2026-04-14,Contínuo,,10,2026-04-28,2026-04-28
2026-04-28,"PM | ABO | ENGAJ | TEST.PUB | 24.04","Semelhante (2% to 3%) - SEGUIDORES","ADS 011","Casa & Cia Centro",not_delivering,ad,800,1008,1.26,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,17.45,17.45,2026-04-24,Contínuo,3,17.31150794,2026-04-28,2026-04-28
2026-04-28,"PM | ABO | ENGAJ | VALIDADOS | 14.04 |  711","SEMELHANTE seguidores — TROCA CRIATIVO","ADS 005 — Cópia — Cópia","Casa & Cia Centro",not_delivering,ad,356,468,1.31460674,"Clique de 7 dias ou visualização de 1 dia",,,11.62,,2026-04-25,Contínuo,2,24.82905983,2026-04-28,2026-04-28
2026-04-28,"PM | ABO | ENGAJ | VALIDADOS | 14.04 | EXPRESS  - 711",SEMELHANTE,"ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,639,718,1.12363067,"Clique de 7 dias ou visualização de 1 dia",,,12.32,,2026-04-14,Contínuo,4,17.15877437,2026-04-28,2026-04-28
2026-04-28,"PM | ABO | ENGAJ | TEST.PUB | 24.04","Semelhante (2% to 3%) - ENVIARAM MENSAGEM 30D","ADS 011","Casa & Cia Centro",not_delivering,ad,490,565,1.15306122,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,10.2,10.2,2026-04-24,Contínuo,2,18.05309735,2026-04-28,2026-04-28
2026-04-28,"PM | ABO | ENGAJ | TEST - PUB | 25.04","SEMELHANTE — Cópia — Cópia","ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,647,739,1.14219474,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,12.29,12.29,2026-04-25,Contínuo,4,16.63058187,2026-04-28,2026-04-28
2026-04-28,"PM | ABO | TRAFEGO | 16.04","ABERTO - CXS","ADS 002","Casa & Cia Centro",not_delivering,ad,1114,1232,1.1059246,"Clique de 1 dia","Visitas ao perfil do Instagram",25,9.12,0.3648,2026-04-16,Contínuo,26,7.4025974,2026-04-28,2026-04-28
2026-04-28,"PM | ABO | ENGAJ | TEST - PUB | 25.04","SEMELHANTE — Cópia — Cópia","ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,577,665,1.152513,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,11.74,11.74,2026-04-25,Contínuo,3,17.65413534,2026-04-28,2026-04-28
2026-04-28,"PM | ABO | TRAFEGO | 16.04","ABERTO - CXS","ADS 001","Casa & Cia Centro",not_delivering,ad,565,590,1.04424779,"Clique de 1 dia","Visitas ao perfil do Instagram",12,8.39,0.69916667,2026-04-16,Contínuo,10,14.22033898,2026-04-28,2026-04-28
2026-04-28,"PM | CBO | ENGAJ | 25.04","Semelhante (2% to 3%) - SEGUIDORES — Cópia","ADS 011","Casa & Cia Centro",not_delivering,ad,480,563,1.17291667,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,12.44,6.22,2026-04-25,Contínuo,4,22.09591474,2026-04-28,2026-04-28
2026-04-27,"PM | ABO | ENGAJ | VALIDADOS | 14.04 |  711","SEMELHANTE seguidores — TROCA CRIATIVO","ADS 005 — Cópia — Cópia","Casa & Cia Centro",not_delivering,ad,434,572,1.31797235,"Clique de 7 dias ou visualização de 1 dia",,,11.46,,2026-04-25,Contínuo,6,20.03496503,2026-04-27,2026-04-27
2026-04-27,"PM | ABO | ENGAJ | VALIDADOS | 14.04 | EXPRESS  - 211",SEMELHANTE,"ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,636,725,1.13993711,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,8.95,8.95,2026-04-14,Contínuo,3,12.34482759,2026-04-27,2026-04-27
2026-04-27,"PM | ABO | ENGAJ | TEST - PUB | 25.04","SEMELHANTE — Cópia","ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,678,801,1.18141593,"Clique de 7 dias ou visualização de 1 dia",,,9.93,,2026-04-25,Contínuo,,12.39700375,2026-04-27,2026-04-27
2026-04-27,"PM | ABO | ENGAJ | TEST - PUB | 25.04","SEMELHANTE — Cópia — Cópia","ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,530,653,1.23207547,"Clique de 7 dias ou visualização de 1 dia",,,10.51,,2026-04-25,Contínuo,,16.0949464,2026-04-27,2026-04-27
2026-04-27,"PM | ABO | ENGAJ | VALIDADOS | 14.04 |  711","SEMELHANTE seguidores","ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,961,1104,1.14880333,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",4,17.94,4.485,2026-04-14,Contínuo,8,16.25,2026-04-27,2026-04-27
2026-04-27,"PM | ABO | ENGAJ | VALIDADOS | 14.04 | EXPRESS  - 211",SEMELHANTE,"ADS 005 — Cópia","Casa & Cia Centro",not_delivering,ad,64,68,1.0625,"Clique de 7 dias ou visualização de 1 dia",,,1.24,,2026-04-14,Contínuo,,18.23529412,2026-04-27,2026-04-27
2026-04-27,"PM | ABO | ENGAJ | TEST.PUB | 24.04","Semelhante (2% to 3%) - SEGUIDORES","ADS 011","Casa & Cia Centro",not_delivering,ad,801,971,1.21223471,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,14.76,7.38,2026-04-24,Contínuo,3,15.20082389,2026-04-27,2026-04-27
2026-04-27,"PM | CBO | ENGAJ | 25.04","Semelhante (2% to 3%) - SEGUIDORES — Cópia","ADS 011","Casa & Cia Centro",not_delivering,ad,495,621,1.25454545,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",4,10.78,2.695,2026-04-25,Contínuo,5,17.35909823,2026-04-27,2026-04-27
2026-04-27,"PM | ABO | ENGAJ | VALIDADOS | 14.04 | EXPRESS  - 711",SEMELHANTE,"ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,603,692,1.14759536,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,11.2,11.2,2026-04-14,Contínuo,2,16.1849711,2026-04-27,2026-04-27
2026-04-27,"PM | ABO | ENGAJ | TEST - PUB | 25.04","SEMELHANTE — Cópia — Cópia","ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,529,627,1.1852552,"Clique de 7 dias ou visualização de 1 dia",,,11.73,,2026-04-25,Contínuo,2,18.70813397,2026-04-27,2026-04-27
2026-04-27,"PM | ABO | TRAFEGO | 16.04","ABERTO - CXS","ADS 002","Casa & Cia Centro",not_delivering,ad,1203,1356,1.12718204,"Clique de 1 dia","Visitas ao perfil do Instagram",32,10.28,0.32125,2026-04-16,Contínuo,32,7.58112094,2026-04-27,2026-04-27
2026-04-27,"PM | ABO | ENGAJ | TEST - PUB | 25.04","SEMELHANTE — Cópia — Cópia","ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,484,597,1.23347107,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,12.13,12.13,2026-04-25,Contínuo,3,20.31825796,2026-04-27,2026-04-27
2026-04-27,"PM | ABO | TRAFEGO | 16.04","ABERTO - CXS","ADS 001","Casa & Cia Centro",not_delivering,ad,918,974,1.06100218,"Clique de 1 dia","Visitas ao perfil do Instagram",22,11.58,0.52636364,2026-04-16,Contínuo,21,11.88911704,2026-04-27,2026-04-27
2026-04-27,"PM | ABO | ENGAJ | TEST.PUB | 24.04","Semelhante (2% to 3%) - ENVIARAM MENSAGEM 30D","ADS 011","Casa & Cia Centro",not_delivering,ad,420,492,1.17142857,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,8.36,8.36,2026-04-24,Contínuo,3,16.99186992,2026-04-27,2026-04-27
2026-04-26,"PM | ABO | ENGAJ | VALIDADOS | 14.04 | EXPRESS  - 711",SEMELHANTE,"ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,535,594,1.11028037,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,9.78,9.78,2026-04-14,Contínuo,5,16.46464646,2026-04-26,2026-04-26
2026-04-26,"PM | ABO | ENGAJ | VALIDADOS | 14.04 | EXPRESS  - 211",SEMELHANTE,"ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,524,576,1.09923664,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,9.39,9.39,2026-04-14,Contínuo,3,16.30208333,2026-04-26,2026-04-26
2026-04-26,"PM | ABO | ENGAJ | TEST - PUB | 25.04","SEMELHANTE — Cópia","ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,760,893,1.175,"Clique de 7 dias ou visualização de 1 dia",,,9.75,,2026-04-25,Contínuo,6,10.91825308,2026-04-26,2026-04-26
2026-04-26,"PM | ABO | ENGAJ | TEST - PUB | 25.04","SEMELHANTE — Cópia — Cópia","ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,526,621,1.18060837,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,10.66,10.66,2026-04-25,Contínuo,2,17.16586151,2026-04-26,2026-04-26
2026-04-26,"PM | ABO | ENGAJ | TEST.PUB | 24.04","Semelhante (2% to 3%) - SEGUIDORES","ADS 011","Casa & Cia Centro",not_delivering,ad,660,726,1.1,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,12.7,12.7,2026-04-24,Contínuo,5,17.49311295,2026-04-26,2026-04-26
2026-04-26,"PM | ABO | ENGAJ | VALIDADOS | 14.04 |  711","SEMELHANTE seguidores — TROCA CRIATIVO","ADS 005 — Cópia — Cópia","Casa & Cia Centro",not_delivering,ad,378,494,1.30687831,"Clique de 7 dias ou visualização de 1 dia",,,11.38,,2026-04-25,Contínuo,3,23.03643725,2026-04-26,2026-04-26
2026-04-26,"PM | ABO | ENGAJ | VALIDADOS | 14.04 |  711","SEMELHANTE seguidores","ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,846,950,1.12293144,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,14.48,14.48,2026-04-14,Contínuo,7,15.24210526,2026-04-26,2026-04-26
2026-04-26,"PM | ABO | ENGAJ | TEST.PUB | 24.04","Semelhante (2% to 3%) - ENVIARAM MENSAGEM 30D","ADS 011","Casa & Cia Centro",not_delivering,ad,355,394,1.10985915,"Clique de 7 dias ou visualização de 1 dia",,,7.3,,2026-04-24,Contínuo,1,18.52791878,2026-04-26,2026-04-26
2026-04-26,"PM | ABO | TRAFEGO | 16.04","ABERTO - CXS","ADS 002","Casa & Cia Centro",not_delivering,ad,1422,1556,1.09423347,"Clique de 1 dia","Visitas ao perfil do Instagram",38,12.18,0.32052632,2026-04-16,Contínuo,41,7.8277635,2026-04-26,2026-04-26
2026-04-26,"PM | ABO | ENGAJ | TEST - PUB | 25.04","SEMELHANTE — Cópia — Cópia","ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,428,496,1.1588785,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,10.31,10.31,2026-04-25,Contínuo,1,20.78629032,2026-04-26,2026-04-26
2026-04-26,"PM | ABO | TRAFEGO | 16.04","ABERTO - CXS","ADS 001","Casa & Cia Centro",not_delivering,ad,866,961,1.10969977,"Clique de 1 dia","Visitas ao perfil do Instagram",24,11.68,0.48666667,2026-04-16,Contínuo,26,12.15400624,2026-04-26,2026-04-26
2026-04-26,"PM | CBO | ENGAJ | 25.04","Semelhante (2% to 3%) - SEGUIDORES — Cópia","ADS 011","Casa & Cia Centro",not_delivering,ad,526,613,1.16539924,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,11.11,11.11,2026-04-25,Contínuo,2,18.12398042,2026-04-26,2026-04-26
2026-04-26,"PM | ABO | ENGAJ | TEST - PUB | 25.04","SEMELHANTE — Cópia — Cópia","ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,603,706,1.1708126,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,10.42,5.21,2026-04-25,Contínuo,4,14.7592068,2026-04-26,2026-04-26
2026-04-25,"PM | ABO | ENGAJ | VALIDADOS | 14.04 |  711","SEMELHANTE  VISITAS 150 D","ADS 005 — Cópia","Casa & Cia Centro",not_delivering,ad,152,169,1.11184211,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,4.24,4.24,2026-04-14,Contínuo,1,25.0887574,2026-04-25,2026-04-25
2026-04-25,"PM | ABO | ENGAJ | VALIDADOS | 14.04 | EXPRESS  - 711",SEMELHANTE,"ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,660,758,1.14848485,"Clique de 7 dias ou visualização de 1 dia",,,10.9,,2026-04-14,Contínuo,4,14.37994723,2026-04-25,2026-04-25
2026-04-25,"PM | ABO | ENGAJ | VALIDADOS | 14.04 |  711","SEMELHANTE seguidores — TROCA CRIATIVO","ADS 005 — Cópia — Cópia","Casa & Cia Centro",not_delivering,ad,326,349,1.07055215,"Clique de 7 dias ou visualização de 1 dia",,,5.1,,2026-04-25,Contínuo,,14.61318052,2026-04-25,2026-04-25
2026-04-25,"PM | ABO | ENGAJ | TEST.PUB | 24.04","Semelhante (2% to 3%) - INTERAGIRAM POST 30D","ADS 011","Casa & Cia Centro",not_delivering,ad,354,378,1.06779661,"Clique de 7 dias ou visualização de 1 dia",,,6.16,,2026-04-24,Contínuo,1,16.2962963,2026-04-25,2026-04-25
2026-04-25,"PM | ABO | ENGAJ | TEST.PUB | 24.04","Semelhante (2% to 3%) - SEGUIDORES","ADS 011","Casa & Cia Centro",not_delivering,ad,920,992,1.07826087,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,13.54,13.54,2026-04-24,Contínuo,6,13.64919355,2026-04-25,2026-04-25
2026-04-25,"PM | ABO | ENGAJ | TEST - PUB | 25.04","SEMELHANTE — Cópia","ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,495,523,1.05656566,"Clique de 7 dias ou visualização de 1 dia",,,5.08,,2026-04-25,Contínuo,2,9.71319312,2026-04-25,2026-04-25
2026-04-25,"PM | ABO | ENGAJ | VALIDADOS | 14.04 |  711","SEMELHANTE seguidores","ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,728,846,1.16208791,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,12.97,12.97,2026-04-14,Contínuo,5,15.33096927,2026-04-25,2026-04-25
2026-04-25,"PM | ABO | ENGAJ | TEST - PUB | 25.04","SEMELHANTE — Cópia — Cópia","ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,385,423,1.0987013,"Clique de 7 dias ou visualização de 1 dia",,,5.01,,2026-04-25,Contínuo,,11.84397163,2026-04-25,2026-04-25
2026-04-25,"PM | ABO | ENGAJ | TEST.PUB | 24.04 | SEMELHANTE 90D","Semelhante (2% to 3%) - INTERAGIRAM POST 30D","ADS 011","Casa & Cia Centro",not_delivering,ad,290,301,1.03793103,"Clique de 7 dias ou visualização de 1 dia",,,6.03,,2026-04-24,Contínuo,1,20.03322259,2026-04-25,2026-04-25
2026-04-25,"PM | ABO | ENGAJ | TEST.PUB | 24.04 | SEMELHANTE 90D","Semelhante (2% to 3%) - VISITARAM PERFIL 30D","ADS 011","Casa & Cia Centro",not_delivering,ad,309,332,1.07443366,"Clique de 7 dias ou visualização de 1 dia",,,5.82,,2026-04-24,Contínuo,3,17.53012048,2026-04-25,2026-04-25
2026-04-25,"PM | ABO | ENGAJ | VALIDADOS | 14.04 | EXPRESS  - 211",SEMELHANTE,"ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,551,610,1.10707804,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,8.88,8.88,2026-04-14,Contínuo,1,14.55737705,2026-04-25,2026-04-25
2026-04-25,"PM | ABO | ENGAJ | TEST.PUB | 24.04 | SEMELHANTE 90D","Semelhante (2% to 3%) - ENVIARAM MENSAGEM 30D","ADS 011","Casa & Cia Centro",not_delivering,ad,279,295,1.05734767,"Clique de 7 dias ou visualização de 1 dia",,,5.54,,2026-04-24,Contínuo,1,18.77966102,2026-04-25,2026-04-25
2026-04-25,"PM | ABO | ENGAJ | TEST.PUB | 24.04","Semelhante (2% to 3%) - ENVIARAM MENSAGEM 30D","ADS 011","Casa & Cia Centro",not_delivering,ad,584,627,1.07363014,"Clique de 7 dias ou visualização de 1 dia",,,10.64,,2026-04-24,Contínuo,2,16.96969697,2026-04-25,2026-04-25
2026-04-25,"PM | ABO | TRAFEGO | 16.04","ABERTO - CXS","ADS 001","Casa & Cia Centro",not_delivering,ad,749,823,1.0987984,"Clique de 1 dia","Visitas ao perfil do Instagram",14,8.8,0.62857143,2026-04-16,Contínuo,14,10.69258809,2026-04-25,2026-04-25
2026-04-25,"PM | ABO | ENGAJ | TEST - PUB | 25.04","SEMELHANTE — Cópia — Cópia","ADS 011 — Cópia","Casa & Cia Centro",not_delivering,ad,453,482,1.06401766,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,4.96,4.96,2026-04-25,Contínuo,4,10.29045643,2026-04-25,2026-04-25
2026-04-25,"PM | CBO | ENGAJ | 25.04","Semelhante (2% to 3%) - SEGUIDORES — Cópia","ADS 011","Casa & Cia Centro",not_delivering,ad,373,396,1.0616622,"Clique de 7 dias ou visualização de 1 dia",,,5.08,,2026-04-25,Contínuo,1,12.82828283,2026-04-25,2026-04-25
2026-04-25,"PM | ABO | ENGAJ | TEST.PUB | 24.04","Semelhante (2% to 3%) - INTERAGIRAM CONTA 30D","ADS 011","Casa & Cia Centro",not_delivering,ad,275,288,1.04727273,"Clique de 7 dias ou visualização de 1 dia",,,5.3,,2026-04-24,Contínuo,,18.40277778,2026-04-25,2026-04-25
