Dia,"Nome da campanha","Nome do conjunto de anúncios","Nome do anúncio","Nome da Página","Status de veiculação","Nível de veiculação",Alcance,Impressões,Frequência,"Configuração de atribuição","Tipo de resultado",Resultados,"Valor usado (BRL)","Custo por resultado",Início,Término,"Cliques no link","CPM (custo por 1.000 impressões)","Início dos relatórios","Encerramento dos relatórios"
2026-05-28,"JS-MAIO-F2- CBO / FRIO — Cópia",Interação,Video,"Casa & Cia Centro",not_delivering,ad,1202,1251,1.04076539,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,17.1,,2026-05-25,2026-05-30,76,13.66906475,2026-05-28,2026-05-28
2026-05-28,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711",LUXO,"ADS 00","Casa & Cia Centro",not_delivering,ad,995,1073,1.07839196,"Clique de 7 dias ou visualização de 1 dia",,,9.29,,2026-05-22,Contínuo,1,8.65796831,2026-05-28,2026-05-28
2026-05-28,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°111","ACESSORIOS QUARTO","ADS 00","Casa & Cia Centro",not_delivering,ad,696,783,1.125,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,10.68,5.34,2026-05-22,Contínuo,10,13.63984674,2026-05-28,2026-05-28
2026-05-28,"JS-MAIO-F2- CBO / FRIO — Cópia",Seguidores,Video,"Casa & Cia Centro",not_delivering,ad,11,11,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0.11,,2026-05-23,2026-05-30,,10,2026-05-28,2026-05-28
2026-05-28,"JS-MAIO-F2- CBO / FRIO — Cópia",Seguidores,Video,"Casa & Cia Centro",not_delivering,ad,43,46,1.06976744,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0.52,,2026-05-25,2026-05-30,1,11.30434783,2026-05-28,2026-05-28
2026-05-28,"JS-MAIO-F2- CBO / FRIO — Cópia",Interação,Video,"Casa & Cia Centro",not_delivering,ad,1416,1506,1.06355932,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,18.21,,2026-05-25,2026-05-30,97,12.09163347,2026-05-28,2026-05-28
2026-05-28,"PM | ABO | ENGAJ | TEST.PUB | 19.05","LUXO — Cópia","ADS 00","Casa & Cia Centro",not_delivering,ad,895,984,1.09944134,"Clique de 7 dias ou visualização de 1 dia",,,10.57,,2026-05-19,Contínuo,5,10.74186992,2026-05-28,2026-05-28
2026-05-28,"PM | ABO | TRAFEGO | 16.04","ABERTO - CXS","ADS 002","Casa & Cia Centro",not_delivering,ad,640,655,1.0234375,"Clique de 1 dia","Visitas ao perfil do Instagram",6,4.58,0.76333333,2026-04-16,Contínuo,5,6.99236641,2026-05-28,2026-05-28
2026-05-28,"JS-MAIO-F2- CBO / FRIO — Cópia",Interação,Video,"Casa & Cia Centro",not_delivering,ad,1770,1826,1.03163842,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,20.11,,2026-05-23,2026-05-30,105,11.01314348,2026-05-28,2026-05-28
2026-05-28,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711","ACESSORIOS QUARTO","ADS 00","Casa & Cia Centro",not_delivering,ad,769,932,1.21196359,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,12.37,6.185,2026-05-22,Contínuo,5,13.27253219,2026-05-28,2026-05-28
2026-05-28,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711","ACESSORIOS QUARTO","ADS 00","Casa & Cia Centro",not_delivering,ad,721,799,1.10818308,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,9.74,4.87,2026-05-22,Contínuo,6,12.1902378,2026-05-28,2026-05-28
2026-05-28,"JS-MAIO-F2- CBO / FRIO",Interação,p2,"Casa & Cia Centro",not_delivering,ad,229,240,1.04803493,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,2.36,,2026-05-22,2026-05-30,9,9.83333333,2026-05-28,2026-05-28
2026-05-28,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711",LUXO,"ADS 00","Casa & Cia Centro",not_delivering,ad,993,1112,1.11983887,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,10.31,5.155,2026-05-22,Contínuo,6,9.27158273,2026-05-28,2026-05-28
2026-05-28,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711",LUXO,"ADS 00","Casa & Cia Centro",not_delivering,ad,1071,1186,1.10737628,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",3,11.69,3.89666667,2026-05-22,Contínuo,9,9.85666105,2026-05-28,2026-05-28
2026-05-28,"JS-MAIO-F2- CBO / FRIO — Cópia",Interação,Video,"Casa & Cia Centro",not_delivering,ad,1282,1370,1.06864275,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,16.6,,2026-05-25,2026-05-30,79,12.11678832,2026-05-28,2026-05-28
2026-05-28,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711",LUXO,"ADS 00","Casa & Cia Centro",not_delivering,ad,1162,1291,1.11101549,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",5,11.03,2.206,2026-05-22,Contínuo,9,8.54376452,2026-05-28,2026-05-28
2026-05-28,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711","ACESSORIOS QUARTO","ADS 00","Casa & Cia Centro",not_delivering,ad,695,797,1.14676259,"Clique de 7 dias ou visualização de 1 dia",,,11.22,,2026-05-22,Contínuo,6,14.07779172,2026-05-28,2026-05-28
2026-05-28,"JS-MAIO-F2- CBO / FRIO",Interação,Video,"Casa & Cia Centro",not_delivering,ad,204,205,1.00490196,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,2.81,,2026-05-22,2026-05-30,9,13.70731707,2026-05-28,2026-05-28
2026-05-28,"PM | ABO | ENGAJ - TEST.PUB | 19.05","FRIO — Cópia","ADS 00","Casa & Cia Centro",not_delivering,ad,1095,1184,1.08127854,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,10.24,5.12,2026-05-19,Contínuo,5,8.64864865,2026-05-28,2026-05-28
2026-05-28,"JS-MAIO-F2- CBO / FRIO",Seguidores,Video,"Casa & Cia Centro",not_delivering,ad,9,9,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0.06,,2026-05-22,2026-05-30,,6.66666667,2026-05-28,2026-05-28
2026-05-28,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°111","ACESSORIOS QUARTO","ADS 00","Casa & Cia Centro",not_delivering,ad,763,829,1.08650066,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,11.58,5.79,2026-05-22,Contínuo,5,13.96863691,2026-05-28,2026-05-28
2026-05-28,"PM | ABO | ENGAJ - TEST.PUB | 19.05","ACESSORIOS QUARTO -","ADS 00","Casa & Cia Centro",not_delivering,ad,1801,2116,1.17490283,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",3,21.3,7.1,2026-05-19,Contínuo,12,10.06616257,2026-05-28,2026-05-28
2026-05-28,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711",LUXO,"ADS 00","Casa & Cia Centro",not_delivering,ad,1033,1131,1.09486931,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,9.31,9.31,2026-05-22,Contínuo,5,8.2316534,2026-05-28,2026-05-28
2026-05-28,"JS-MAIO-F2- CBO / QUENTE",Interação,Video,"Casa & Cia Centro",not_delivering,ad,980,1089,1.11122449,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,15.44,,2026-05-22,2026-05-30,66,14.17814509,2026-05-28,2026-05-28
2026-05-27,"JS-MAIO-F2- CBO / FRIO — Cópia",Seguidores,p1,"Casa & Cia Centro",not_delivering,ad,30,31,1.03333333,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0.42,,2026-05-25,2026-05-30,1,13.5483871,2026-05-27,2026-05-27
2026-05-27,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°111","ACESSORIOS QUARTO","ADS 00","Casa & Cia Centro",not_delivering,ad,2,2,1,"Clique de 7 dias ou visualização de 1 dia",,,0.02,,2026-05-22,Contínuo,,10,2026-05-27,2026-05-27
2026-05-27,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711",LUXO,"ADS 00","Casa & Cia Centro",not_delivering,ad,81,83,1.02469136,"Clique de 7 dias ou visualização de 1 dia",,,0.72,,2026-05-22,Contínuo,,8.6746988,2026-05-27,2026-05-27
2026-05-27,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711",LUXO,"ADS 00","Casa & Cia Centro",not_delivering,ad,83,86,1.03614458,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,0.89,0.89,2026-05-22,Contínuo,1,10.34883721,2026-05-27,2026-05-27
2026-05-27,"JS-MAIO-F2- CBO / FRIO",Seguidores,p2,"Casa & Cia Centro",not_delivering,ad,81,87,1.07407407,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0.63,,2026-05-22,2026-05-30,2,7.24137931,2026-05-27,2026-05-27
2026-05-27,"FERIADO 26/05 - PREMIUM Campanha","FERIADO 26/05 - PREMIUM Conjunto de anúncios","FERIADO 26/05 - PREMIUM","Casa e Cia",not_delivering,ad,0,0,0,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,0,0,2026-05-25,2026-05-26,,,2026-05-27,2026-05-27
2026-05-27,"JS-MAIO-F2- CBO / FRIO — Cópia",Seguidores,p2,"Casa & Cia Centro",not_delivering,ad,2,2,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0.03,,2026-05-23,2026-05-30,,15,2026-05-27,2026-05-27
2026-05-27,"PM | ABO | ENGAJ | TEST.PUB | 19.05","LUXO — Cópia","ADS 00","Casa & Cia Centro",not_delivering,ad,71,73,1.02816901,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,0.61,0.61,2026-05-19,Contínuo,1,8.35616438,2026-05-27,2026-05-27
2026-05-27,"JS-MAIO-F2- CBO / FRIO — Cópia",Seguidores,p1,"Casa & Cia Centro",not_delivering,ad,14,14,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0.09,,2026-05-25,2026-05-30,1,6.42857143,2026-05-27,2026-05-27
2026-05-27,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711",LUXO,"ADS 00","Casa & Cia Centro",not_delivering,ad,97,98,1.01030928,"Clique de 7 dias ou visualização de 1 dia",,,0.94,,2026-05-22,Contínuo,,9.59183673,2026-05-27,2026-05-27
2026-05-27,"JS-MAIO-F2- CBO / FRIO — Cópia",Seguidores,Video,"Casa & Cia Centro",not_delivering,ad,16,17,1.0625,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0.09,,2026-05-25,2026-05-30,,5.29411765,2026-05-27,2026-05-27
2026-05-27,"JS-MAIO-F2- CBO / FRIO",Seguidores,p1,"Casa & Cia Centro",not_delivering,ad,898,933,1.0389755,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,11.64,,2026-05-22,2026-05-30,72,12.47588424,2026-05-27,2026-05-27
2026-05-27,"PM | ABO | ENGAJ | TEST.PUB | 19.05","ALTO PADRÃO — Cópia","ADS 00","Casa & Cia Centro",not_delivering,ad,102,106,1.03921569,"Clique de 7 dias ou visualização de 1 dia",,,1.14,,2026-05-19,Contínuo,,10.75471698,2026-05-27,2026-05-27
2026-05-27,"JS-MAIO-F2- CBO / FRIO — Cópia",Seguidores,Video,"Casa & Cia Centro",not_delivering,ad,206,214,1.03883495,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,1.79,,2026-05-25,2026-05-30,15,8.36448598,2026-05-27,2026-05-27
2026-05-27,"JS-MAIO-F2- CBO / QUENTE",Seguidores,Video,"Casa & Cia Centro",not_delivering,ad,5,5,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0.04,,2026-05-22,2026-05-30,1,8,2026-05-27,2026-05-27
2026-05-27,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711",LUXO,"ADS 00","Casa & Cia Centro",not_delivering,ad,91,93,1.02197802,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,0.92,0.46,2026-05-22,Contínuo,2,9.89247312,2026-05-27,2026-05-27
2026-05-27,"JS-MAIO-F2- CBO / FRIO — Cópia",Interação,Video,"Casa & Cia Centro",not_delivering,ad,1775,1834,1.03323944,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,17.78,,2026-05-25,2026-05-30,118,9.69465649,2026-05-27,2026-05-27
2026-05-27,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711",LUXO,"ADS 00","Casa & Cia Centro",not_delivering,ad,84,85,1.01190476,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,0.9,0.45,2026-05-22,Contínuo,2,10.58823529,2026-05-27,2026-05-27
2026-05-27,"JS-MAIO-F2- CBO / FRIO — Cópia",Interação,Video,"Casa & Cia Centro",not_delivering,ad,1462,1590,1.0875513,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,17.62,,2026-05-25,2026-05-30,63,11.08176101,2026-05-27,2026-05-27
2026-05-27,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711",LUXO,"ADS 00","Casa & Cia Centro",not_delivering,ad,51,56,1.09803922,"Clique de 7 dias ou visualização de 1 dia",,,0.47,,2026-05-22,Contínuo,,8.39285714,2026-05-27,2026-05-27
2026-05-27,"FERIADO 26/05 - CENTRO Campanha","FERIADO 26/05 - CENTRO Conjunto de anúncios","FERIADO 26/05 - CENTRO","Casa & Cia Centro",not_delivering,ad,0,0,0,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,0,0,2026-05-25,2026-05-26,,,2026-05-27,2026-05-27
2026-05-27,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711","ACESSORIOS QUARTO","ADS 00","Casa & Cia Centro",not_delivering,ad,13,13,1,"Clique de 7 dias ou visualização de 1 dia",,,0.14,,2026-05-22,Contínuo,,10.76923077,2026-05-27,2026-05-27
2026-05-27,"JS-MAIO-F2- CBO / FRIO",Interação,p2,"Casa & Cia Centro",not_delivering,ad,724,777,1.07320442,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,7.47,,2026-05-22,2026-05-30,38,9.61389961,2026-05-27,2026-05-27
2026-05-27,"PM | ABO | TRAFEGO | 16.04","ABERTO - CXS","ADS 002","Casa & Cia Centro",not_delivering,ad,977,1028,1.05220061,"Clique de 1 dia","Visitas ao perfil do Instagram",16,6.49,0.405625,2026-04-16,Contínuo,17,6.31322957,2026-05-27,2026-05-27
2026-05-27,"PM | ABO | ENGAJ - TEST.PUB | 19.05","FRIO — Cópia","ADS 00","Casa & Cia Centro",not_delivering,ad,1,1,1,"Clique de 7 dias ou visualização de 1 dia",,,0,,2026-05-19,Contínuo,,0,2026-05-27,2026-05-27
2026-05-27,"JS-MAIO-F2- CBO / QUENTE",Interação,Video,"Casa & Cia Centro",not_delivering,ad,1273,1386,1.08876669,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,16.29,,2026-05-22,2026-05-30,72,11.75324675,2026-05-27,2026-05-27
2026-05-27,"JS-MAIO-F2- CBO / FRIO — Cópia",Seguidores,p2,"Casa & Cia Centro",not_delivering,ad,1,1,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,,2026-05-25,2026-05-30,,0,2026-05-27,2026-05-27
2026-05-27,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711","ACESSORIOS QUARTO","ADS 00","Casa & Cia Centro",not_delivering,ad,19,19,1,"Clique de 7 dias ou visualização de 1 dia",,,0.28,,2026-05-22,Contínuo,,14.73684211,2026-05-27,2026-05-27
2026-05-27,"JS-MAIO-F2- CBO / FRIO — Cópia",Interação,Video,"Casa & Cia Centro",not_delivering,ad,2052,2124,1.03508772,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,21.68,,2026-05-23,2026-05-30,136,10.20715631,2026-05-27,2026-05-27
2026-05-27,"PM | ABO | ENGAJ - TEST.PUB | 19.05","ACESSORIOS QUARTO -","ADS 00","Casa & Cia Centro",not_delivering,ad,55,55,1,"Clique de 7 dias ou visualização de 1 dia",,,0.41,,2026-05-19,Contínuo,,7.45454545,2026-05-27,2026-05-27
2026-05-27,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711",LUXO,"ADS 00","Casa & Cia Centro",not_delivering,ad,95,99,1.04210526,"Clique de 7 dias ou visualização de 1 dia",,,0.81,,2026-05-22,Contínuo,,8.18181818,2026-05-27,2026-05-27
2026-05-27,"JS-MAIO-F2- CBO / FRIO — Cópia",Interação,Video,"Casa & Cia Centro",not_delivering,ad,1830,1842,1.00655738,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,18.37,,2026-05-25,2026-05-30,96,9.97285559,2026-05-27,2026-05-27
2026-05-26,"JS-MAIO-F2- CBO / FRIO — Cópia",Seguidores,p1,"Casa & Cia Centro",not_delivering,ad,1,1,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0.01,,2026-05-25,2026-05-30,,10,2026-05-26,2026-05-26
2026-05-26,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°111","ACESSORIOS QUARTO","ADS 00","Casa & Cia Centro",not_delivering,ad,540,588,1.08888889,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,6.73,6.73,2026-05-22,Contínuo,3,11.44557823,2026-05-26,2026-05-26
2026-05-26,"JS-MAIO-F2- CBO / QUENTE",Interação,p2,"Casa & Cia Centro",not_delivering,ad,295,332,1.12542373,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia","Leads no site",6,3,0.5,2026-05-22,2026-05-30,9,9.03614458,2026-05-26,2026-05-26
2026-05-26,"JS-MAIO-F2- CBO / QUENTE",Seguidores,Video,"Casa & Cia Centro",not_delivering,ad,5,5,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0.07,,2026-05-22,2026-05-30,,14,2026-05-26,2026-05-26
2026-05-26,"JS-MAIO-F2- CBO / FRIO — Cópia",Seguidores,p1,"Casa & Cia Centro",not_delivering,ad,379,398,1.05013193,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia","Leads no site",4,5.37,1.3425,2026-05-25,2026-05-30,17,13.49246231,2026-05-26,2026-05-26
2026-05-26,"PM | ABO | ENGAJ | TEST.PUB | 19.05","LUXO — Cópia","ADS 00","Casa & Cia Centro",not_delivering,ad,881,925,1.04994325,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,7.29,3.645,2026-05-19,Contínuo,6,7.88108108,2026-05-26,2026-05-26
2026-05-26,"FERIADO 26/05 - PREMIUM Campanha","FERIADO 26/05 - PREMIUM Conjunto de anúncios","FERIADO 26/05 - PREMIUM","Casa e Cia",not_delivering,ad,3962,4527,1.14260475,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",66,60.39,0.915,2026-05-25,2026-05-26,143,13.33996024,2026-05-26,2026-05-26
2026-05-26,"JS-MAIO-F2- CBO / FRIO — Cópia",Interação,p2,"Casa & Cia Centro",not_delivering,ad,2,2,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0,,2026-05-25,2026-05-30,,0,2026-05-26,2026-05-26
2026-05-26,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711",LUXO,"ADS 00","Casa & Cia Centro",not_delivering,ad,627,643,1.02551834,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",3,5.74,1.91333333,2026-05-22,Contínuo,8,8.92690513,2026-05-26,2026-05-26
2026-05-26,"PM | ABO | ENGAJ | ESCALA VALIDA | 22.05 | N°711",LUXO,"ADS 00","Casa & Cia Centro",not_delivering,ad,653,706,1.08116386,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,6.26,6.26,2026-05-22,Contínuo,3,8.86685552,2026-05-26,2026-05-26
2026-05-26,"PM | ABO | ENGAJ - TEST.PUB | 20.05 | N° 111","ACESSORIOS QUARTO -","ADS 00","Casa & Cia Centro",not_delivering,ad,1098,1202,1.09471767,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,8.87,8.87,2026-05-20,Contínuo,8,7.37936772,2026-05-26,2026-05-26
2026-05-26,"JS-MAIO-F2- CBO / FRIO — Cópia",Interação,Video,"Casa & Cia Centro",not_delivering,ad,599,600,1.00166945,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia","Leads no site",23,9.81,0.42652174,2026-05-25,2026-05-30,24,16.35,2026-05-26,2026-05-26
2026-05-26,"JS-MAIO-F2- CBO / FRIO — Cópia",Seguidores,Video,"Casa & Cia Centro",not_delivering,ad,529,552,1.04347826,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia","Leads no site",16,7.25,0.453125,2026-05-25,2026-05-30,19,13.13405797,2026-05-26,2026-05-26
2026-05-26,"JS-MAIO-F2- CBO / QUENTE",Seguidores,p2,"Casa & Cia Centro",not_delivering,ad,10,11,1.1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0.1,,2026-05-22,2026-05-30,,9.09090909,2026-05-26,2026-05-26
2026-05-26,"JS-MAIO-F2- CBO / FRIO — Cópia",Seguidores,Video,"Casa & Cia Centro",not_delivering,ad,2,2,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0.01,,2026-05-25,2026-05-30,,5,2026-05-26,2026-05-26
2026-05-26,"JS-MAIO-F2- CBO / FRIO",Seguidores,p1,"Casa & Cia Centro",not_delivering,ad,950,999,1.05157895,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia","Leads no site",44,9.65,0.21931818,2026-05-22,2026-05-30,69,9.65965966,2026-05-26,2026-05-26
