Dia,"Nome da campanha","Nome do conjunto de anúncios","Nome do anúncio","Nome da Página","Status de veiculação","Nível de veiculação",Alcance,Impressões,Frequência,"Configuração de atribuição","Tipo de resultado",Resultados,"Valor usado (BRL)","Custo por resultado",Início,Término,"Cliques no link","CPM (custo por 1.000 impressões)","Início dos relatórios","Encerramento dos relatórios"
2026-03-07,"HA | ABO | ENGAJ | 9 LINKS | 06.03 - FASE 2 - 50,00 — Número 21011","A6 - INTERESSE VIAJANTES",C,"Casa & Cia Centro",not_delivering,ad,66,74,1.12121212,"Clique de 7 dias ou visualização de 1 dia",,,2.33,,2026-03-06,Contínuo,1,31.48648649,2026-03-07,2026-03-07
2026-03-07,"VISITAS AO PERFIL - 06/03 - HA - 25,00 - FASE 1",ABERTO,A2,"Casa & Cia Centro",not_delivering,ad,128,130,1.015625,"Clique de 1 dia","Visitas ao perfil do Instagram",2,1.19,0.595,2026-03-06,Contínuo,2,9.15384615,2026-03-07,2026-03-07
2026-03-07,"HA | ABO | ENGAJ | 9 LINKS | 06.03 - FASE 2 - 50,00 — Número 21011","A9 - INTERESSE SÓ VIAJANTES E DISNEY",C,"Casa & Cia Centro",not_delivering,ad,335,386,1.15223881,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,12.7,6.35,2026-03-06,Contínuo,4,32.9015544,2026-03-07,2026-03-07
2026-03-07,"HA | ABO | ENGAJ | 9 LINKS | 06.03 - FASE 2 - 50,00 — Número 21011","A1 - INTERESSE",C,"Casa & Cia Centro",not_delivering,ad,340,381,1.12058824,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,11.9,11.9,2026-03-06,Contínuo,4,31.2335958,2026-03-07,2026-03-07
2026-03-07,"HA | ABO | ENGAJ | 9 LINKS | 06.03 - FASE 2 - 50,00","A9 - INTERESSE SÓ VIAJANTES E DISNEY",C,"Casa & Cia Centro",not_delivering,ad,312,331,1.06089744,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,12.18,12.18,2026-03-06,Contínuo,4,36.79758308,2026-03-07,2026-03-07
2026-03-07,"HA | ABO | ENGAJ | 9 LINKS | 06.03 - FASE 2 - 50,00 — Número 21011","A3 - INTERESSE PARIS E AFINS",C,"Casa & Cia Centro",not_delivering,ad,113,123,1.08849558,"Clique de 7 dias ou visualização de 1 dia",,,4.18,,2026-03-06,Contínuo,3,33.98373984,2026-03-07,2026-03-07
2026-03-07,"DC - FEVEREIRO/2026 / ABO  - F2",VV,VIDEO,"Casa & Cia Centro",not_delivering,ad,305,333,1.09180328,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia","Leads no site",4,7.62,1.905,2026-03-07,2026-03-14,10,22.88288288,2026-03-07,2026-03-07
2026-03-07,"DC - FEVEREIRO/2026 / ABO  - F2",ENGAJAMENTO,VIDEO,"Casa & Cia Centro",not_delivering,ad,155,165,1.06451613,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia","Leads no site",3,8.77,2.92333333,2026-03-07,2026-03-14,5,53.15151515,2026-03-07,2026-03-07
2026-03-07,"VISITAS AO PERFIL - 06/03 - HA - 25,00 - FASE 1",ABERTO,A2,"Casa & Cia Centro",not_delivering,ad,10,10,1,"Clique de 1 dia","Visitas ao perfil do Instagram",1,0.21,0.21,2026-03-06,Contínuo,1,21,2026-03-07,2026-03-07
2026-03-07,"DC - FEVEREIRO/2026 / ABO  - F2",VV,P1,"Casa & Cia Centro",inactive,ad,270,321,1.18888889,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,3.4,,2026-03-07,2026-03-14,4,10.59190031,2026-03-07,2026-03-07
2026-03-07,"DC - FEVEREIRO/2026 / ABO  - F2",VISITAS,P1,"Casa & Cia Centro",inactive,ad,406,639,1.57389163,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia","Leads no site",4,13.88,3.47,2026-03-07,2026-03-14,9,21.72143975,2026-03-07,2026-03-07
2026-03-07,"HA | ABO | ENGAJ | 9 LINKS | 06.03 - FASE 2 - 50,00","A3 - INTERESSE PARIS E AFINS",C,"Casa & Cia Centro",not_delivering,ad,37,37,1,"Clique de 7 dias ou visualização de 1 dia",,,1.56,,2026-03-06,Contínuo,1,42.16216216,2026-03-07,2026-03-07
2026-03-07,"VISITAS AO PERFIL - 06/03 - HA - 25,00 - FASE 1",ABERTO,A3,"Casa & Cia Centro",not_delivering,ad,57,59,1.03508772,"Clique de 1 dia","Visitas ao perfil do Instagram",1,0.73,0.73,2026-03-06,Contínuo,1,12.37288136,2026-03-07,2026-03-07
2026-03-07,"DC - FEVEREIRO/2026 / CBO F2",SEGUIDORES,VIDEO,"Casa & Cia Centro",not_delivering,ad,287,336,1.17073171,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia","Leads no site",8,8.4,1.05,2026-03-07,Contínuo,7,25,2026-03-07,2026-03-07
2026-03-07,"VISITAS AO PERFIL - 06/03 - HA - 25,00 - FASE 1",ABERTO,A3,"Casa & Cia Centro",not_delivering,ad,1474,1534,1.04070556,"Clique de 1 dia","Visitas ao perfil do Instagram",12,13.32,1.11,2026-03-06,Contínuo,10,8.68318123,2026-03-07,2026-03-07
2026-03-07,"HA | ABO | ENGAJ | 9 LINKS | 06.03 - FASE 2 - 50,00 — Número 21011","A5 - ABERTO",C,"Casa & Cia Centro",not_delivering,ad,124,130,1.0483871,"Clique de 7 dias ou visualização de 1 dia",,,3.88,,2026-03-06,Contínuo,1,29.84615385,2026-03-07,2026-03-07
2026-03-07,"DC - FEVEREIRO/2026 / ABO  - F2",VV,P2,"Casa & Cia Centro",not_delivering,ad,1039,1261,1.21366699,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia","Leads no site",12,14.77,1.23083333,2026-03-07,2026-03-14,25,11.71292625,2026-03-07,2026-03-07
2026-03-07,"DC - FEVEREIRO/2026 / CBO F2",VISITAS,P1,"Casa & Cia Centro",not_delivering,ad,28,28,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0.95,,2026-03-07,Contínuo,,33.92857143,2026-03-07,2026-03-07
2026-03-07,"DC - FEVEREIRO/2026 / ABO  - F2",ENGAJAMENTO,P1,"Casa & Cia Centro",inactive,ad,211,278,1.31753555,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,4.94,,2026-03-07,2026-03-14,2,17.76978417,2026-03-07,2026-03-07
2026-03-07,"DC - FEVEREIRO/2026 / CBO F2",VISITAS,P2,"Casa & Cia Centro",inactive,ad,10,14,1.4,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0.56,,2026-03-07,Contínuo,,40,2026-03-07,2026-03-07
2026-03-07,"DC - FEVEREIRO/2026 / CBO F2 ABERTO",VISITAS,P2,"Casa & Cia Centro",not_delivering,ad,13,14,1.07692308,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,0.24,,2026-03-07,Contínuo,1,17.14285714,2026-03-07,2026-03-07
2026-03-07,"HA | ABO | ENGAJ | 9 LINKS | 06.03 - FASE 2 - 50,00","A1 - INTERESSE",C,"Casa & Cia Centro",not_delivering,ad,46,52,1.13043478,"Clique de 7 dias ou visualização de 1 dia",,,3.22,,2026-03-06,Contínuo,,61.92307692,2026-03-07,2026-03-07
2026-03-07,"VISITAS AO PERFIL - 06/03 - HA - 25,00 - FASE 1",ABERTO,A2,"Casa & Cia Centro",not_delivering,ad,340,367,1.07941176,"Clique de 1 dia","Visitas ao perfil do Instagram",4,4.93,1.2325,2026-03-06,Contínuo,5,13.43324251,2026-03-07,2026-03-07
2026-03-07,"DC - FEVEREIRO/2026 / CBO F2 ABERTO",SEGUIDORES,P2,"Casa & Cia Centro",not_delivering,ad,50,61,1.22,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia","Leads no site",2,1.71,0.855,2026-03-07,Contínuo,3,28.03278689,2026-03-07,2026-03-07
2026-03-07,"DC - FEVEREIRO/2026 / ABO  - F2",SEGUIDORES,VIDEO,"Casa & Cia Centro",not_delivering,ad,229,255,1.11353712,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia","Leads no site",2,7.3,3.65,2026-03-07,2026-03-14,6,28.62745098,2026-03-07,2026-03-07
2026-03-07,"DC - FEVEREIRO/2026 / CBO F2 ABERTO",VISITAS,P1,"Casa & Cia Centro",not_delivering,ad,74,87,1.17567568,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,3.44,,2026-03-07,Contínuo,5,39.54022989,2026-03-07,2026-03-07
2026-03-07,"HA | ABO | ENGAJ | 9 LINKS | 06.03 - FASE 2 - 50,00","A6 - INTERESSE VIAJANTES",C,"Casa & Cia Centro",not_delivering,ad,340,369,1.08529412,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,10.16,10.16,2026-03-06,Contínuo,1,27.53387534,2026-03-07,2026-03-07
2026-03-07,"DC - FEVEREIRO/2026 / CBO F2",VV,VIDEO,"Casa & Cia Centro",not_delivering,ad,441,545,1.23582766,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia","Leads no site",12,10.6,0.88333333,2026-03-07,Contínuo,23,19.44954128,2026-03-07,2026-03-07
2026-03-07,"DC - FEVEREIRO/2026 / CBO F2 ABERTO",ENGAJAMENTO,P1,"Casa & Cia Centro",not_delivering,ad,27,35,1.2962963,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia","Leads no site",2,2.32,1.16,2026-03-07,Contínuo,3,66.28571429,2026-03-07,2026-03-07
2026-03-07,"DC - FEVEREIRO/2026 / CBO F2 ABERTO",VV,P1,"Casa & Cia Centro",not_delivering,ad,453,514,1.13465784,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia","Leads no site",10,9.69,0.969,2026-03-07,Contínuo,15,18.85214008,2026-03-07,2026-03-07
2026-03-07,"HA | ABO | ENGAJ | 9 LINKS | 06.03 - FASE 2 - 50,00","A5 - ABERTO",C,"Casa & Cia Centro",not_delivering,ad,59,61,1.03389831,"Clique de 7 dias ou visualização de 1 dia",,,2.45,,2026-03-06,Contínuo,,40.16393443,2026-03-07,2026-03-07
2026-03-07,"DC - FEVEREIRO/2026 / CBO F2",ENGAJAMENTO,P2,"Casa & Cia Centro",not_delivering,ad,141,169,1.19858156,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia","Leads no site",4,4.05,1.0125,2026-03-07,Contínuo,3,23.96449704,2026-03-07,2026-03-07
2026-03-07,"PM | ABO | ENGAJ | 9 LINKS | 05.03","A3 - SEMELHANTE",C,"Casa & Cia Centro",not_delivering,ad,377,426,1.12997347,"Clique de 7 dias ou visualização de 1 dia",,,8.55,,2026-03-05,Contínuo,6,20.07042254,2026-03-07,2026-03-07
2026-03-07,"DC - FEVEREIRO/2026 / CBO F2 ABERTO",VV,P2,"Casa & Cia Centro",not_delivering,ad,256,278,1.0859375,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia","Leads no site",6,5.79,0.965,2026-03-07,Contínuo,16,20.82733813,2026-03-07,2026-03-07
2026-03-07,"DC - FEVEREIRO/2026 / ABO  - F2",SEGUIDORES,P2,"Casa & Cia Centro",inactive,ad,642,977,1.52180685,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia","Leads no site",6,14.27,2.37833333,2026-03-07,2026-03-14,10,14.60593654,2026-03-07,2026-03-07
2026-03-07,"DC - FEVEREIRO/2026 / CBO F2 ABERTO",ENGAJAMENTO,P2,"Casa & Cia Centro",not_delivering,ad,60,70,1.16666667,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia","Leads no site",4,1.78,0.445,2026-03-07,Contínuo,2,25.42857143,2026-03-07,2026-03-07
2026-03-07,"DC - FEVEREIRO/2026 / CBO F2",ENGAJAMENTO,P1,"Casa & Cia Centro",inactive,ad,41,50,1.2195122,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,1.28,,2026-03-07,Contínuo,3,25.6,2026-03-07,2026-03-07
2026-03-06,"PM | ABO | ENGAJ | 9 LINKS | 05.03","A8 - SEMELHANTE",H,"Casa & Cia Centro",not_delivering,ad,7,8,1.14285714,"Clique de 7 dias ou visualização de 1 dia",,,0.12,,2026-03-05,Contínuo,,15,2026-03-06,2026-03-06
2026-03-06,"PM | ABO | ENGAJ | 9 LINKS | 05.03","A6 - SEMELHANTE",F,"Casa & Cia Centro",not_delivering,ad,87,92,1.05747126,"Clique de 7 dias ou visualização de 1 dia",,,4.61,,2026-03-05,Contínuo,,50.10869565,2026-03-06,2026-03-06
2026-03-06,"HA | ABO | ENGAJ | 9 LINKS | 06.03 - FASE 2 - 50,00 — Número 21011","A9 - INTERESSE SÓ VIAJANTES E DISNEY",C,"Casa & Cia Centro",not_delivering,ad,47,52,1.10638298,"Clique de 7 dias ou visualização de 1 dia",,,1.74,,2026-03-06,Contínuo,,33.46153846,2026-03-06,2026-03-06
2026-03-06,"VISITAS AO PERFIL - 06/03 - HA - 25,00 - FASE 1",ABERTO,A2,"Casa & Cia Centro",not_delivering,ad,337,341,1.01186944,"Clique de 1 dia","Visitas ao perfil do Instagram",3,1.17,0.39,2026-03-06,Contínuo,5,3.43108504,2026-03-06,2026-03-06
2026-03-06,"HA | ABO | ENGAJ | 9 LINKS | 06.03 - FASE 2 - 50,00","A9 - INTERESSE SÓ VIAJANTES E DISNEY",C,"Casa & Cia Centro",not_delivering,ad,59,64,1.08474576,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,1.76,1.76,2026-03-06,Contínuo,1,27.5,2026-03-06,2026-03-06
2026-03-06,"HA | ABO | ENGAJ | 9 LINKS | 06.03 - FASE 2 - 50,00","A3 - INTERESSE PARIS E AFINS",C,"Casa & Cia Centro",not_delivering,ad,60,61,1.01666667,"Clique de 7 dias ou visualização de 1 dia",,,1.64,,2026-03-06,Contínuo,1,26.8852459,2026-03-06,2026-03-06
2026-03-06,"HA | ABO | ENGAJ | 9 LINKS | 06.03 - FASE 2 - 50,00 — Número 21011","A3 - INTERESSE PARIS E AFINS",C,"Casa & Cia Centro",not_delivering,ad,42,45,1.07142857,"Clique de 7 dias ou visualização de 1 dia",,,0.79,,2026-03-06,Contínuo,1,17.55555556,2026-03-06,2026-03-06
2026-03-06,"HA | ABO | ENGAJ | 9 LINKS | 06.03 - FASE 2 - 50,00 — Número 21011","A1 - INTERESSE",C,"Casa & Cia Centro",not_delivering,ad,50,53,1.06,"Clique de 7 dias ou visualização de 1 dia",,,1.64,,2026-03-06,Contínuo,,30.94339623,2026-03-06,2026-03-06
2026-03-06,"VISITAS AO PERFIL - 06/03 - HA - 25,00 - FASE 1",ABERTO,A2,"Casa & Cia Centro",not_delivering,ad,60,61,1.01666667,"Clique de 1 dia",,,0.19,,2026-03-06,Contínuo,,3.1147541,2026-03-06,2026-03-06
2026-03-06,"VISITAS AO PERFIL - 06/03 - HA - 25,00 - FASE 1",ABERTO,A3,"Casa & Cia Centro",not_delivering,ad,221,225,1.01809955,"Clique de 1 dia","Visitas ao perfil do Instagram",1,1.9,1.9,2026-03-06,Contínuo,1,8.44444444,2026-03-06,2026-03-06
2026-03-06,"HA | ABO | ENGAJ | 9 LINKS | 06.03 - FASE 2 - 50,00 — Número 21011","A6 - INTERESSE VIAJANTES",C,"Casa & Cia Centro",not_delivering,ad,54,56,1.03703704,"Clique de 7 dias ou visualização de 1 dia",,,1.63,,2026-03-06,Contínuo,,29.10714286,2026-03-06,2026-03-06
2026-03-06,"PM | ABO | ENGAJ | 9 LINKS | 05.03","A9 - SEMELHANTE",I,"Casa & Cia Centro",not_delivering,ad,185,210,1.13513514,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,4.43,4.43,2026-03-05,Contínuo,5,21.0952381,2026-03-06,2026-03-06
2026-03-06,"HA | ABO | ENGAJ | 9 LINKS | 06.03 - FASE 2 - 50,00","A6 - INTERESSE VIAJANTES",C,"Casa & Cia Centro",not_delivering,ad,79,82,1.03797468,"Clique de 7 dias ou visualização de 1 dia",,,1.33,,2026-03-06,Contínuo,,16.2195122,2026-03-06,2026-03-06
2026-03-06,"HA | ABO | ENGAJ | 9 LINKS | 06.03 - FASE 2 - 50,00 — Número 21011","A5 - ABERTO",C,"Casa & Cia Centro",not_delivering,ad,31,36,1.16129032,"Clique de 7 dias ou visualização de 1 dia",,,0.72,,2026-03-06,Contínuo,,20,2026-03-06,2026-03-06
2026-03-06,"VISITAS AO PERFIL - 06/03 - HA - 25,00 - FASE 1",ABERTO,A1,"Casa & Cia Centro",not_delivering,ad,180,183,1.01666667,"Clique de 1 dia","Visitas ao perfil do Instagram",4,1.26,0.315,2026-03-06,Contínuo,4,6.8852459,2026-03-06,2026-03-06
2026-03-06,"VISITAS AO PERFIL - 06/03 - HA - 25,00 - FASE 1",ABERTO,A3,"Casa & Cia Centro",not_delivering,ad,1584,1707,1.07765152,"Clique de 1 dia","Visitas ao perfil do Instagram",9,7.26,0.80666667,2026-03-06,Contínuo,9,4.25307557,2026-03-06,2026-03-06
2026-03-06,"PM | ABO | ENGAJ | 9 LINKS | 05.03","A4 - SEMELHANTE",D,"Casa & Cia Centro",not_delivering,ad,92,100,1.08695652,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,4.13,4.13,2026-03-05,Contínuo,1,41.3,2026-03-06,2026-03-06
2026-03-06,"PM | ABO | ENGAJ | 9 LINKS | 05.03","A3 - SEMELHANTE",C,"Casa & Cia Centro",not_delivering,ad,233,260,1.11587983,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",4,8.24,2.06,2026-03-05,Contínuo,9,31.69230769,2026-03-06,2026-03-06
2026-03-06,"HA | ABO | ENGAJ | 9 LINKS | 06.03 - FASE 2 - 50,00","A5 - ABERTO",C,"Casa & Cia Centro",not_delivering,ad,59,67,1.13559322,"Clique de 7 dias ou visualização de 1 dia",,,1.29,,2026-03-06,Contínuo,,19.25373134,2026-03-06,2026-03-06
2026-03-06,"PM | ABO | ENGAJ | 9 LINKS | 05.03","A1 - SEMELHANTE",A,"Casa & Cia Centro",not_delivering,ad,23,23,1,"Clique de 7 dias ou visualização de 1 dia",,,1.03,,2026-03-05,Contínuo,1,44.7826087,2026-03-06,2026-03-06
2026-03-06,"PM | ABO | ENGAJ | 9 LINKS | 05.03","A7 - SEMELHANTE",G,"Casa & Cia Centro",not_delivering,ad,9,9,1,"Clique de 7 dias ou visualização de 1 dia",,,0.34,,2026-03-05,Contínuo,1,37.77777778,2026-03-06,2026-03-06
2026-03-06,"PM | ABO | ENGAJ | 9 LINKS | 05.03","A5 - SEMELHANTE",E,"Casa & Cia Centro",not_delivering,ad,93,97,1.04301075,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,4.84,4.84,2026-03-05,Contínuo,2,49.89690722,2026-03-06,2026-03-06
2026-03-06,"HA | ABO | ENGAJ | 9 LINKS | 06.03 - FASE 2 - 50,00","A1 - INTERESSE",C,"Casa & Cia Centro",not_delivering,ad,61,62,1.01639344,"Clique de 7 dias ou visualização de 1 dia",,,1.66,,2026-03-06,Contínuo,1,26.77419355,2026-03-06,2026-03-06
2026-03-06,"PM | ABO | ENGAJ | 9 LINKS | 05.03","A2 - SEMELHANTE",B,"Casa & Cia Centro",not_delivering,ad,17,17,1,"Clique de 7 dias ou visualização de 1 dia",,,0.66,,2026-03-05,Contínuo,,38.82352941,2026-03-06,2026-03-06
2026-03-05,"PM | ABO | ENGAJ | 9 LINKS | 05.03","A3 - SEMELHANTE",C,"Casa & Cia Centro",not_delivering,ad,135,145,1.07407407,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,5.83,5.83,2026-03-05,Contínuo,4,40.20689655,2026-03-05,2026-03-05
2026-03-05,"PM | ABO | ENGAJ | 9 LINKS | 05.03","A9 - SEMELHANTE",I,"Casa & Cia Centro",not_delivering,ad,162,174,1.07407407,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,4.85,4.85,2026-03-05,Contínuo,2,27.87356322,2026-03-05,2026-03-05
2026-03-05,"PM | ABO | ENGAJ | 9 LINKS | 05.03","A4 - SEMELHANTE",D,"Casa & Cia Centro",not_delivering,ad,166,177,1.06626506,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,4.85,4.85,2026-03-05,Contínuo,2,27.40112994,2026-03-05,2026-03-05
2026-03-05,"PM | ABO | ENGAJ | 9 LINKS | 05.03","A6 - SEMELHANTE",F,"Casa & Cia Centro",not_delivering,ad,123,126,1.02439024,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,7.35,3.675,2026-03-05,Contínuo,2,58.33333333,2026-03-05,2026-03-05
2026-03-05,"PM | ABO | ENGAJ | 9 LINKS | 05.03","A1 - SEMELHANTE",A,"Casa & Cia Centro",not_delivering,ad,162,178,1.09876543,"Clique de 7 dias ou visualização de 1 dia",,,5.66,,2026-03-05,Contínuo,3,31.79775281,2026-03-05,2026-03-05
2026-03-05,"PM | ABO | ENGAJ | 9 LINKS | 05.03","A7 - SEMELHANTE",G,"Casa & Cia Centro",not_delivering,ad,110,116,1.05454545,"Clique de 7 dias ou visualização de 1 dia",,,6.82,,2026-03-05,Contínuo,,58.79310345,2026-03-05,2026-03-05
2026-03-05,"PM | ABO | ENGAJ | 9 LINKS | 05.03","A5 - SEMELHANTE",E,"Casa & Cia Centro",not_delivering,ad,122,132,1.08196721,"Clique de 7 dias ou visualização de 1 dia",,,6.12,,2026-03-05,Contínuo,1,46.36363636,2026-03-05,2026-03-05
2026-03-05,"PM | ABO | ENGAJ | 9 LINKS | 05.03","A2 - SEMELHANTE",B,"Casa & Cia Centro",not_delivering,ad,166,201,1.21084337,"Clique de 7 dias ou visualização de 1 dia",,,5.19,,2026-03-05,Contínuo,1,25.82089552,2026-03-05,2026-03-05
2026-03-05,"PM | ABO | ENGAJ | 9 LINKS | 05.03","A8 - SEMELHANTE",H,"Casa & Cia Centro",not_delivering,ad,184,212,1.15217391,"Clique de 7 dias ou visualização de 1 dia",,,4.61,,2026-03-05,Contínuo,2,21.74528302,2026-03-05,2026-03-05
