Dia,"Nome da campanha","Nome do conjunto de anúncios","Nome do anúncio","Nome da Página","Status de veiculação","Nível de veiculação",Alcance,Impressões,Frequência,"Configuração de atribuição","Tipo de resultado",Resultados,"Valor usado (BRL)","Custo por resultado",Início,Término,"Cliques no link","CPM (custo por 1.000 impressões)","Início dos relatórios","Encerramento dos relatórios"
2026-06-27,"SELEÇÃO DE OFERTAS 1 - PREMIUM Campanha","SELEÇÃO DE OFERTAS 1 - PREMIUM Conjunto de anúncios","SELEÇÃO DE OFERTAS 1 - PREMIUM","Casa e Cia",not_delivering,ad,3,3,1,"Clique de 7 dias ou visualização de 1 dia",,,0.02,,2026-06-15,2026-06-30,,6.66666667,2026-06-27,2026-06-27
2026-06-26,"SELEÇÃO DE OFERTAS 2 - CENTRO Campanha","SELEÇÃO DE OFERTAS 2 - CENTRO Conjunto de anúncios","SELEÇÃO DE OFERTAS 2 - CENTRO","Casa & Cia Centro",not_delivering,ad,912,1193,1.30811404,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,12.5,12.5,2026-06-15,2026-06-30,7,10.47778709,2026-06-26,2026-06-26
2026-06-26,"SELEÇÃO DE OFERTAS 2 - PREMIUM Campanha","SELEÇÃO DE OFERTAS 2 - PREMIUM Conjunto de anúncios","SELEÇÃO DE OFERTAS 2 - PREMIUM","Casa e Cia",not_delivering,ad,1225,1614,1.31755102,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",3,19.16,6.38666667,2026-06-15,2026-06-30,17,11.87112763,2026-06-26,2026-06-26
2026-06-26,"SELEÇÃO DE OFERTAS 1 - CENTRO Campanha","SELEÇÃO DE OFERTAS 1 - CENTRO Conjunto de anúncios","SELEÇÃO DE OFERTAS 1 - CENTRO","Casa & Cia Centro",not_delivering,ad,1458,1633,1.12002743,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",6,15.28,2.54666667,2026-06-15,2026-06-30,32,9.35701164,2026-06-26,2026-06-26
2026-06-26,"SELEÇÃO DE OFERTAS 1 - PREMIUM Campanha","SELEÇÃO DE OFERTAS 1 - PREMIUM Conjunto de anúncios","SELEÇÃO DE OFERTAS 1 - PREMIUM","Casa e Cia",not_delivering,ad,1803,2294,1.2723239,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",4,20.23,5.0575,2026-06-15,2026-06-30,24,8.81865737,2026-06-26,2026-06-26
2026-06-25,"SELEÇÃO DE OFERTAS 1 - PREMIUM Campanha","SELEÇÃO DE OFERTAS 1 - PREMIUM Conjunto de anúncios","SELEÇÃO DE OFERTAS 1 - PREMIUM","Casa e Cia",not_delivering,ad,1666,2130,1.2785114,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",5,22.24,4.448,2026-06-15,2026-06-30,23,10.44131455,2026-06-25,2026-06-25
2026-06-25,"SELEÇÃO DE OFERTAS 1 - CENTRO Campanha","SELEÇÃO DE OFERTAS 1 - CENTRO Conjunto de anúncios","SELEÇÃO DE OFERTAS 1 - CENTRO","Casa & Cia Centro",not_delivering,ad,2495,3055,1.2244489,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",18,30.33,1.685,2026-06-15,2026-06-30,50,9.92798691,2026-06-25,2026-06-25
2026-06-25,"SELEÇÃO DE OFERTAS 2 - PREMIUM Campanha","SELEÇÃO DE OFERTAS 2 - PREMIUM Conjunto de anúncios","SELEÇÃO DE OFERTAS 2 - PREMIUM","Casa e Cia",not_delivering,ad,1242,1747,1.40660225,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",4,22.03,5.5075,2026-06-15,2026-06-30,16,12.6101889,2026-06-25,2026-06-25
2026-06-25,"SELEÇÃO DE OFERTAS 2 - CENTRO Campanha","SELEÇÃO DE OFERTAS 2 - CENTRO Conjunto de anúncios","SELEÇÃO DE OFERTAS 2 - CENTRO","Casa & Cia Centro",not_delivering,ad,958,1535,1.60229645,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",3,26.22,8.74,2026-06-15,2026-06-30,12,17.08143322,2026-06-25,2026-06-25
2026-06-24,"SELEÇÃO DE OFERTAS 2 - CENTRO Campanha","SELEÇÃO DE OFERTAS 2 - CENTRO Conjunto de anúncios","SELEÇÃO DE OFERTAS 2 - CENTRO","Casa & Cia Centro",not_delivering,ad,971,1541,1.58702369,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",5,32.92,6.584,2026-06-15,2026-06-30,18,21.36275146,2026-06-24,2026-06-24
2026-06-24,"SELEÇÃO DE OFERTAS 2 - PREMIUM Campanha","SELEÇÃO DE OFERTAS 2 - PREMIUM Conjunto de anúncios","SELEÇÃO DE OFERTAS 2 - PREMIUM","Casa e Cia",not_delivering,ad,1422,1989,1.39873418,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",6,32.58,5.43,2026-06-15,2026-06-30,21,16.3800905,2026-06-24,2026-06-24
2026-06-24,"SELEÇÃO DE OFERTAS 1 - CENTRO Campanha","SELEÇÃO DE OFERTAS 1 - CENTRO Conjunto de anúncios","SELEÇÃO DE OFERTAS 1 - CENTRO","Casa & Cia Centro",not_delivering,ad,1840,2387,1.29728261,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",12,34.27,2.85583333,2026-06-15,2026-06-30,43,14.35693339,2026-06-24,2026-06-24
2026-06-24,"SELEÇÃO DE OFERTAS 1 - PREMIUM Campanha","SELEÇÃO DE OFERTAS 1 - PREMIUM Conjunto de anúncios","SELEÇÃO DE OFERTAS 1 - PREMIUM","Casa e Cia",not_delivering,ad,2141,2815,1.31480617,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",5,32.1,6.42,2026-06-15,2026-06-30,29,11.40319716,2026-06-24,2026-06-24
2026-06-23,"SELEÇÃO DE OFERTAS 2 - CENTRO Campanha","SELEÇÃO DE OFERTAS 2 - CENTRO Conjunto de anúncios","SELEÇÃO DE OFERTAS 2 - CENTRO","Casa & Cia Centro",not_delivering,ad,1440,2048,1.42222222,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",3,40.13,13.37666667,2026-06-15,2026-06-30,19,19.59472656,2026-06-23,2026-06-23
2026-06-23,"SELEÇÃO DE OFERTAS 2 - PREMIUM Campanha","SELEÇÃO DE OFERTAS 2 - PREMIUM Conjunto de anúncios","SELEÇÃO DE OFERTAS 2 - PREMIUM","Casa e Cia",not_delivering,ad,1691,2347,1.38793613,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",5,35.18,7.036,2026-06-15,2026-06-30,19,14.9893481,2026-06-23,2026-06-23
2026-06-23,"SELEÇÃO DE OFERTAS 1 - CENTRO Campanha","SELEÇÃO DE OFERTAS 1 - CENTRO Conjunto de anúncios","SELEÇÃO DE OFERTAS 1 - CENTRO","Casa & Cia Centro",not_delivering,ad,1929,2454,1.27216174,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",10,40.56,4.056,2026-06-15,2026-06-30,31,16.52811736,2026-06-23,2026-06-23
2026-06-23,"SELEÇÃO DE OFERTAS 1 - PREMIUM Campanha","SELEÇÃO DE OFERTAS 1 - PREMIUM Conjunto de anúncios","SELEÇÃO DE OFERTAS 1 - PREMIUM","Casa e Cia",not_delivering,ad,2541,3233,1.27233373,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",10,36.24,3.624,2026-06-15,2026-06-30,36,11.20940303,2026-06-23,2026-06-23
2026-06-22,"SELEÇÃO DE OFERTAS 2 - PREMIUM Campanha","SELEÇÃO DE OFERTAS 2 - PREMIUM Conjunto de anúncios","SELEÇÃO DE OFERTAS 2 - PREMIUM","Casa e Cia",not_delivering,ad,1941,2557,1.31736218,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",5,33.57,6.714,2026-06-15,2026-06-30,26,13.12866641,2026-06-22,2026-06-22
2026-06-22,"SELEÇÃO DE OFERTAS 1 - PREMIUM Campanha","SELEÇÃO DE OFERTAS 1 - PREMIUM Conjunto de anúncios","SELEÇÃO DE OFERTAS 1 - PREMIUM","Casa e Cia",not_delivering,ad,2453,3056,1.24582144,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",8,30.99,3.87375,2026-06-15,2026-06-30,33,10.14070681,2026-06-22,2026-06-22
2026-06-22,"SELEÇÃO DE OFERTAS 2 - CENTRO Campanha","SELEÇÃO DE OFERTAS 2 - CENTRO Conjunto de anúncios","SELEÇÃO DE OFERTAS 2 - CENTRO","Casa & Cia Centro",not_delivering,ad,1400,2197,1.56928571,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",4,35.19,8.7975,2026-06-15,2026-06-30,18,16.01729631,2026-06-22,2026-06-22
2026-06-22,"SELEÇÃO DE OFERTAS 1 - CENTRO Campanha","SELEÇÃO DE OFERTAS 1 - CENTRO Conjunto de anúncios","SELEÇÃO DE OFERTAS 1 - CENTRO","Casa & Cia Centro",not_delivering,ad,1970,2410,1.22335025,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",6,31.51,5.25166667,2026-06-15,2026-06-30,28,13.0746888,2026-06-22,2026-06-22
2026-06-21,"SELEÇÃO DE OFERTAS 2 - CENTRO Campanha","SELEÇÃO DE OFERTAS 2 - CENTRO Conjunto de anúncios","SELEÇÃO DE OFERTAS 2 - CENTRO","Casa & Cia Centro",not_delivering,ad,1384,1992,1.43930636,"Clique de 7 dias ou visualização de 1 dia",,,26.15,,2026-06-15,2026-06-30,11,13.12751004,2026-06-21,2026-06-21
2026-06-21,"SELEÇÃO DE OFERTAS 1 - CENTRO Campanha","SELEÇÃO DE OFERTAS 1 - CENTRO Conjunto de anúncios","SELEÇÃO DE OFERTAS 1 - CENTRO","Casa & Cia Centro",not_delivering,ad,1775,2183,1.22985915,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",8,26.84,3.355,2026-06-15,2026-06-30,24,12.29500687,2026-06-21,2026-06-21
2026-06-21,"SELEÇÃO DE OFERTAS 1 - PREMIUM Campanha","SELEÇÃO DE OFERTAS 1 - PREMIUM Conjunto de anúncios","SELEÇÃO DE OFERTAS 1 - PREMIUM","Casa e Cia",not_delivering,ad,2447,3065,1.25255415,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",2,26.67,13.335,2026-06-15,2026-06-30,29,8.70146819,2026-06-21,2026-06-21
2026-06-21,"SELEÇÃO DE OFERTAS 2 - PREMIUM Campanha","SELEÇÃO DE OFERTAS 2 - PREMIUM Conjunto de anúncios","SELEÇÃO DE OFERTAS 2 - PREMIUM","Casa e Cia",not_delivering,ad,1860,2439,1.31129032,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",1,27.84,27.84,2026-06-15,2026-06-30,24,11.41451415,2026-06-21,2026-06-21
2026-06-20,"SELEÇÃO DE OFERTAS 2 - CENTRO Campanha","SELEÇÃO DE OFERTAS 2 - CENTRO Conjunto de anúncios","SELEÇÃO DE OFERTAS 2 - CENTRO","Casa & Cia Centro",not_delivering,ad,1522,2151,1.41327201,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",4,30.24,7.56,2026-06-15,2026-06-30,18,14.05857741,2026-06-20,2026-06-20
2026-06-20,"SELEÇÃO DE OFERTAS 2 - PREMIUM Campanha","SELEÇÃO DE OFERTAS 2 - PREMIUM Conjunto de anúncios","SELEÇÃO DE OFERTAS 2 - PREMIUM","Casa e Cia",not_delivering,ad,2523,3132,1.24137931,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",5,34.68,6.936,2026-06-15,2026-06-30,36,11.07279693,2026-06-20,2026-06-20
2026-06-20,"SELEÇÃO DE OFERTAS 1 - CENTRO Campanha","SELEÇÃO DE OFERTAS 1 - CENTRO Conjunto de anúncios","SELEÇÃO DE OFERTAS 1 - CENTRO","Casa & Cia Centro",not_delivering,ad,2402,2862,1.19150708,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",4,33.71,8.4275,2026-06-15,2026-06-30,27,11.77847659,2026-06-20,2026-06-20
2026-06-20,"SELEÇÃO DE OFERTAS 1 - PREMIUM Campanha","SELEÇÃO DE OFERTAS 1 - PREMIUM Conjunto de anúncios","SELEÇÃO DE OFERTAS 1 - PREMIUM","Casa e Cia",not_delivering,ad,3304,3939,1.19219128,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",6,33.39,5.565,2026-06-15,2026-06-30,40,8.47677075,2026-06-20,2026-06-20
2026-06-19,"SELEÇÃO DE OFERTAS 2 - CENTRO Campanha","SELEÇÃO DE OFERTAS 2 - CENTRO Conjunto de anúncios","SELEÇÃO DE OFERTAS 2 - CENTRO","Casa & Cia Centro",not_delivering,ad,1301,2001,1.53804766,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",3,30.83,10.27666667,2026-06-15,2026-06-30,20,15.40729635,2026-06-19,2026-06-19
2026-06-19,"SELEÇÃO DE OFERTAS 2 - PREMIUM Campanha","SELEÇÃO DE OFERTAS 2 - PREMIUM Conjunto de anúncios","SELEÇÃO DE OFERTAS 2 - PREMIUM","Casa e Cia",not_delivering,ad,1307,1710,1.30833971,"Clique de 7 dias ou visualização de 1 dia","Conversas por mensagem iniciadas",4,22.58,5.645,2026-06-15,2026-06-30,17,13.20467836,2026-06-19,2026-06-19
